"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node0.wang2978-test.uwmadison744-f22-pg0.wisc.cloudlab.us",,,,"User:","Yuhan"
"Cmdline:","dstat --output monitering3_1.csv",,,,"Date:","27 Sep 2022 23:55:49 CDT"
"total cpu usage",,,,,"dsk/total",,"net/total",,"paging",,"system",
0,0,99.799,0,0.201,0,0,8468,692,0,0,302,340
0,0,100,0,0,0,0,4074,342,0,0,243,303
0,0,100,0,0,0,0,5488,342,0,0,290,344
0,0.200,99.600,0,0.200,0,0,5834,560,0,0,254,307
0,0,99.598,0.402,0,0,147456,5312,384,0,0,292,330
0,0.201,99.799,0,0,0,0,14528,11625,0,0,314,365
0,0,99.800,0,0.200,0,0,7670,626,0,0,292,310
0,0,100,0,0,0,0,5162,342,0,0,247,320
0,0,100,0,0,0,0,4448,342,0,0,274,330
0.200,0,99.800,0,0,0,8192,5590,560,0,0,261,316
0,0,99.598,0.201,0.201,0,24576,5452,342,0,0,290,332
0,0,100,0,0,0,0,4034,342,0,0,257,325
0,0,100,0,0,0,0,5556,560,0,0,275,344
0,0,99.800,0,0.200,0,0,3700,342,0,0,227,296
0,0,100,0,0,0,16384,5008,342,0,0,276,328
0.201,0,99.799,0,0,0,0,7788,794,0,0,285,338
0,0,99.599,0.401,0,0,32768,9748,1461,0,0,297,330
0,0,99.799,0,0.201,0,0,4234,342,0,0,279,354
0.201,0,99.799,0,0,0,0,6066,560,0,0,363,393
0,0,100,0,0,0,139264,4180,342,0,0,264,330
0,0,99.800,0,0.200,0,0,5098,342,0,0,289,341
0,0,99.799,0.201,0,0,57344,6024,560,0,0,273,325
0,0,100,0,0,0,0,4526,342,0,0,245,312
0,0,99.800,0,0.200,0,0,4746,342,0,0,262,324
0,0.201,99.799,0,0,0,0,5728,560,0,0,273,331
0,0,100,0,0,0,0,3876,342,0,0,238,310
0,0,100,0,0,0,0,4674,342,0,0,263,322
0,0,99.799,0.201,0,0,24576,5864,560,0,0,278,341
0,0,99.800,0,0.200,0,0,5646,342,0,0,278,326
0,0,100,0,0,0,0,4716,342,0,0,281,338
10.843,2.008,87.149,0,0,0,0,16695,15661,0,0,1258,1209
35.484,6.250,57.863,0,0.403,0,0,5094,342,0,0,3073,2939
30.223,5.274,64.300,0,0.203,0,0,5830,576,0,0,2888,2471
41.700,3.846,53.644,0.405,0.405,0,278528,10753,8982,0,0,2612,1959
41.200,6.800,51.600,0.200,0.200,49152,0,33051,7003,0,0,2409,2027
44.242,3.434,50.101,2.020,0.202,4931584,0,44570,10957,0,0,5204,5827
43.293,4.472,48.577,3.455,0.203,6135808,90112,12795,12562,0,0,4476,4929
21.486,3.213,69.679,5.422,0.201,8347648,0,17387,105000,0,0,2761,2603
26.166,2.231,70.385,1.014,0.203,409600,425984,135381,199362,0,0,3167,3201
3.414,0,96.586,0,0,188416,0,6762,1970,0,0,554,550
0,0.200,99.599,0,0.200,0,172032,4004,342,0,0,296,373
0,0.201,99.799,0,0,0,0,3916,342,0,0,283,369
0,0,100,0,0,0,0,6014,560,0,0,298,362
0,0,98.795,1.004,0.201,0,122880,5501,2926,0,0,302,380
0.201,0.201,99.598,0,0,0,0,5370,1344,0,0,507,572
0,0,100,0,0,0,8192,7976,1148,0,0,332,395
1.004,0,98.394,0.402,0.201,57344,8192,43487,9778,0,0,430,485
29.577,3.018,60.765,6.640,0,6995968,24576,17302,15408,0,0,2663,2457
22.267,1.822,63.765,11.741,0.405,5046272,16384,8097,16003,0,0,2285,2125
26.016,2.033,62.195,9.553,0.203,3145728,65536,6316,350,0,0,2056,1837
27.642,2.236,61.382,8.537,0.203,2498560,172032,40576,1999,0,0,3978,4158
26.707,3.012,55.020,15.060,0.201,27025408,163840,5064,670,16384,0,3654,3728
79.400,13.600,5.400,1.400,0.200,68165632,0,4110,358,0,0,3482,2950
85.253,14.141,0.404,0.202,0,111149056,0,4680,342,0,0,2821,1943
83.234,11.377,1.996,3.393,0,100663296,0,4800,560,0,0,2623,1613
83.300,13.280,1.408,2.012,0,131072000,98304,3866,444,0,0,2717,1656
71.630,3.018,1.408,23.944,0,92012544,0,8284,518,0,0,2037,1154
72.233,5.835,11.268,10.463,0.201,103505920,1138688,6420,5528,0,0,2116,1054
76.754,13.427,1.403,8.417,0,119013376,32768,6535,19880,0,0,2475,1166
60.800,3.600,16.200,19.400,0,91488256,0,4748,350,0,0,1936,1018
60.040,3.614,13.855,22.289,0.201,116350976,40960,8318,5726,0,0,2271,1185
70.766,14.919,3.024,11.290,0,101449728,540672,4368,452,0,0,2124,970
66.734,11.089,8.669,13.306,0.202,95592448,8192,20080,14214,0,0,3560,2657
80.924,9.438,3.414,6.225,0,81797120,24576,14363,6222,0,0,3040,2435
76.518,16.397,4.049,3.036,0,37289984,16384,20902,11760,0,0,6065,5816
94.177,3.815,0,2.008,0,68616192,57344,4805,518,0,0,3302,2379
70.541,4.810,8.016,16.433,0.200,36700160,1204224,6410,2968,0,0,2801,2007
86.573,13.226,0.200,0,0,84672512,16384,4040,2852,0,0,3041,2263
96,3.400,0.400,0.200,0,70254592,40960,6635,15757,0,0,3432,2774
91.147,6.640,1.408,0.805,0,36700160,8192,6841,3136,0,0,2494,2377
86.255,13.546,0.199,0,0,83623936,16384,5450,5318,0,0,2724,2390
93.775,5.823,0.201,0.201,0,68460544,1204224,5806,2852,0,0,3470,2498
83.633,15.170,0.798,0.399,0,51920896,16384,21283,12226,0,0,3084,2595
89.400,8.200,0.600,1.800,0,42811392,16384,20598,11760,0,0,3283,2875
77.154,22.445,0.401,0,0,20709376,16384,12785,9682,0,0,3074,2457
97.194,2.806,0,0,0,32768000,8192,7857,3100,0,0,2678,3213
91.400,7.400,0.400,0.800,0,30408704,1220608,11449,5252,0,0,2733,3125
96.400,3.600,0,0,0,33816576,57344,5791,7652,0,0,2751,3265
87.625,12.176,0.200,0,0,28573696,0,5808,8511,0,0,2871,3062
90,9.400,0.600,0,0,30146560,0,4716,5244,0,0,3425,2896
93.600,6,0.400,0,0,32571392,0,12083,6098,0,0,3456,2984
89.157,10.241,0.602,0,0,16515072,1286144,5448,560,0,0,3811,3153
85.600,12.400,1.800,0.200,0,68894720,8192,28485,17312,8192,0,4591,4151
85.200,14.200,0.400,0.200,0,81756160,65536,14055,7645,0,0,3296,2800
86.373,12.425,1.202,0,0,88866816,0,6037,7912,0,0,3596,3110
96.600,3.200,0.200,0,0,134217728,0,4863,7644,0,0,3565,3019
89.022,7.984,0.599,2.395,0,121667584,1146880,6377,7644,0,0,3144,2762
96.794,3.206,0,0,0,130179072,0,6578,568,0,0,2781,3036
93.387,6.212,0.401,0,0,105668608,40960,12335,11477,0,0,3238,2866
73.146,22.445,3.407,0.802,0.200,84983808,0,13386,6106,0,0,4633,3838
86.774,10.220,0.802,2.204,0,95002624,8192,22812,12102,0,0,3962,3104
82.329,6.426,3.213,8.032,0,76783616,1155072,13783,18106,0,0,3072,2310
89.022,8.184,0.399,2.395,0,82051072,0,6457,5150,0,0,2708,1967
87.123,4.024,0.604,8.048,0.201,82870272,8192,5491,7227,0,0,2901,1928
94.012,5.788,0.200,0,0,85803008,65536,12563,6106,0,0,2586,2070
73.146,8.617,9.419,8.818,0,45056000,8192,20971,11760,0,0,2778,1944
60.400,22.800,3,13.600,0.200,58212352,1941504,18010,6428,0,0,4807,4250
89.066,8.151,0.596,2.187,0,40280064,37494784,4248,350,0,0,2786,2035
78.270,7.847,3.421,10.463,0,36323328,57180160,5266,15283,0,0,3246,2358
53.815,2.410,13.253,30.321,0.201,16777216,13647872,5234,568,0,0,2579,1490
52,2.400,19.800,25.600,0.200,20250624,15532032,3950,452,0,0,2271,1274
37.652,7.085,19.838,35.223,0.202,26476544,10878976,3506,350,0,0,2335,1491
54.217,3.815,7.430,34.137,0.402,11010048,29646848,5162,838,0,0,2452,1301
21.169,4.435,44.960,29.435,0,25690112,64282624,5988,8880,0,0,1658,1419
7.460,0.605,57.460,34.274,0.202,10485760,5242880,3970,350,0,0,751,696
7.661,3.226,59.677,29.435,0,8871936,11313152,45127,13540,0,0,849,740
14.113,1.815,59.073,24.798,0.202,860160,42065920,61776,6317339,0,0,3106,2740
11.202,1.426,68.432,18.534,0.407,2088960,82731008,24646,42549685,0,0,3343,1837
16.870,6.707,56.098,20.122,0.203,2334720,62685184,101550296,98118,0,0,6276,3844
84.848,2.222,10.101,2.828,0,286720,123527168,46266,51538331,0,0,5729,2796
98.603,1.397,0,0,0,0,127401984,4040,494,0,0,2288,1342
48.460,1.643,34.292,15.606,0,278528,34643968,7656,2619,0,0,2224,1968
57.661,13.508,19.355,9.274,0.202,155648,49569792,4532,2772,0,0,2956,2578
