"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node2.wang2978-test.uwmadison744-f22-pg0.wisc.cloudlab.us",,,,"User:","Yuhan"
"Cmdline:","dstat --output monitering2_3.csv",,,,"Date:","27 Sep 2022 19:19:22 CDT"
"total cpu usage",,,,,"dsk/total",,"net/total",,"paging",,"system",
0.200,0,99.800,0,0,0,0,5192,342,0,0,163,142
0,0,100,0,0,0,0,5229,900,0,0,193,153
0.200,0,99.800,0,0,0,0,4576,342,0,0,168,136
0,0,99.599,0.200,0.200,0,24576,4882,342,0,0,173,136
0.200,0,99.800,0,0,0,0,4401,900,0,0,189,166
0,0,100,0,0,0,0,5574,342,0,0,170,120
0.200,0.200,99.002,0.599,0,0,393216,5332,342,0,0,217,152
0,0,99.800,0,0.200,0,0,5597,2199,0,0,202,146
0,0,100,0,0,0,0,5806,503,0,0,184,145
0.200,0,99.600,0.200,0,0,24576,5310,342,0,0,181,144
0,0,99.800,0,0.200,0,0,5221,900,0,0,201,150
0.200,0,99.800,0,0,0,16384,5834,342,0,0,178,128
0,0,100,0,0,0,0,5260,342,0,0,193,146
0,0,99.800,0,0.200,0,0,5551,900,0,0,191,144
0,0.200,99.800,0,0,0,0,5372,342,0,0,168,129
0,0,99.599,0.401,0,0,57344,5180,342,0,0,173,141
0.200,0,99.800,0,0,0,0,5129,900,0,0,191,166
0,0,99.800,0,0.200,0,32768,6589,342,0,0,191,122
0.200,0,99.800,0,0,0,0,5274,384,0,0,166,124
0,0,100,0,0,0,0,4741,900,0,0,188,154
0,0,100,0,0,0,0,4961,444,0,0,166,140
0,0,99.600,0.200,0.200,0,32768,3956,798,0,0,160,142
0.200,0,99.800,0,0,65536,0,4195,2199,32768,0,183,165
1.202,0.200,97.996,0.601,0,638976,0,5354,350,311296,0,287,236
0.200,0,99.601,0,0.200,0,0,4448,350,0,0,156,136
0,0,99.799,0.201,0,65536,0,4513,900,32768,0,192,166
0.200,0,99.800,0,0,0,0,3952,350,0,0,143,120
0,0,99.799,0.201,0,0,106496,3570,342,0,0,159,142
0,0,100,0,0,0,0,3807,900,0,0,173,165
0.200,0,99.800,0,0,0,0,3898,342,0,0,147,124
0,0,99.800,0,0.200,0,0,6740,342,0,0,163,130
3.012,7.430,89.357,0.201,0,16384,0,8765,5550,0,0,1293,821
0.600,0.400,98.600,0.200,0.200,0,106496,5968,468,0,0,290,223
0,0,100,0,0,0,0,4920,342,0,0,160,132
0.200,0,99.800,0,0,0,0,4235,900,0,0,175,152
0,0,100,0,0,0,0,3820,342,0,0,143,122
0,0,99.800,0,0.200,0,0,4376,342,0,0,155,136
0.200,0,99.800,0,0,0,0,4973,2199,0,0,196,154
0,0,99.800,0.200,0,0,24576,4926,342,0,0,172,147
0.200,0,99.601,0,0.200,0,0,5052,342,0,0,158,130
0,0,100,0,0,0,0,4161,900,0,0,172,158
0,0,100,0,0,0,0,4268,342,0,0,146,122
0.200,0,99.800,0,0,0,16384,4966,342,0,0,178,138
0.200,0,99.601,0,0.200,0,0,4155,900,0,0,175,150
0,0,99.799,0.201,0,0,32768,5270,342,0,0,181,156
0.200,0,99.800,0,0,0,0,7016,1616,0,0,227,214
0.200,0.200,99.401,0,0.200,0,0,6373,1136,0,0,219,169
0,0,100,0,0,0,40960,5302,342,0,0,154,128
0.200,0,99.800,0,0,0,0,4468,342,0,0,170,144
0,0,99.800,0,0.200,0,0,5077,1002,0,0,192,152
0,0.200,99.401,0.399,0,0,32768,6436,798,0,0,186,142
0.200,0,99.800,0,0,0,0,4822,342,0,0,158,126
0,0,100,0,0,0,0,4073,2199,0,0,200,180
0.398,0.199,99.203,0,0.199,0,0,6062,1092,0,0,259,193
0,0,100,0,0,0,0,4252,444,0,0,157,138
0,0,100,0,0,0,0,6521,1206,0,0,221,179
0.200,0,99.401,0.200,0.200,0,32768,4076,342,0,0,165,146
0,0,100,0,0,0,0,4412,342,0,0,157,126
0.200,0,99.800,0,0,0,16384,4141,900,0,0,172,152
0,0,100,0,0,0,0,5168,892,0,0,215,180
0.200,0.600,99.200,0,0,0,0,5564,452,0,0,205,160
0.400,0.400,99,0,0.200,0,0,4893,3924,0,0,246,204
0.200,0.200,99.200,0.400,0,0,98304,4166,446,0,0,199,167
0,0,98.998,1.002,0,0,737280,4252,384,0,0,214,156
0.200,0,99.800,0,0,0,0,4009,900,0,0,179,166
0,0,100,0,0,0,0,3628,342,0,0,144,126
0.200,0,99.800,0,0,0,0,5928,342,0,0,153,122
0,0,99.800,0,0.200,0,0,5471,2199,0,0,188,167
0,0,99.598,0.402,0,0,65536,3738,342,0,0,166,160
0.200,0,99.800,0,0,0,0,3472,342,0,0,141,130
0,0.200,99.800,0,0,0,0,4015,900,0,0,163,140
0.200,0,99.800,0,0,0,0,4244,342,0,0,145,122
0,0,99.800,0,0.200,0,0,4094,342,0,0,166,144
0.200,0,99.800,0,0,0,16384,6271,900,0,0,180,148
0,0,99.800,0.200,0,0,32768,4508,342,0,0,167,144
0.200,0,99.800,0,0,0,0,4264,342,0,0,148,123
0,0,99.800,0,0.200,0,0,4179,900,0,0,183,159
0.200,0,99.800,0,0,0,0,4653,342,0,0,155,120
0,0,100,0,0,0,24576,4608,444,0,0,167,133
0,0,100,0,0,0,0,4373,1364,0,0,173,150
0.200,0,99.401,0.399,0,0,32768,6626,342,0,0,177,154
0,0,100,0,0,0,0,3854,342,0,0,145,128
0,0,100,0,0,0,0,4247,2199,0,0,190,164
0.200,0,99.601,0,0.200,0,0,4292,342,0,0,153,133
0,0,100,0,0,0,0,4592,342,0,0,164,141
0.200,0,99.800,0,0,0,0,3563,900,0,0,181,161
0,0,99.800,0.200,0,0,24576,4840,500,0,0,188,147
0.200,0,99.601,0,0.200,0,0,5722,342,0,0,147,123
0.200,0,99.800,0,0,0,0,4619,1018,0,0,202,180
0,0,100,0,0,0,0,4100,342,0,0,149,124
0.200,0.200,99.401,0,0.200,0,0,4960,972,0,0,240,188
0.200,0,99.800,0,0,0,0,5007,1308,0,0,222,190
0,0.200,99.599,0.200,0,0,131072,4716,664,0,0,228,193
0.800,0.800,98.200,0,0.200,0,8192,5742,3588,0,0,326,245
0.200,0,99.800,0,0,0,0,4363,966,0,0,189,156
0.200,0,99.800,0,0,0,0,5848,342,0,0,161,128
0,0,100,0,0,0,0,4134,342,0,0,150,132
0.200,0,99.601,0,0.200,0,0,3909,2199,0,0,174,155
0,0,99.399,0.601,0,0,114688,4226,342,0,0,169,150
0.200,0,99.800,0,0,0,98304,4446,342,0,0,170,131
0,0,100,0,0,0,0,7459,900,0,0,193,158
0,0,99.800,0,0.200,0,0,5228,342,0,0,162,122
0.200,0,99.800,0,0,0,0,3124,342,0,0,146,132
0.200,0,99.800,0,0,0,0,3879,900,0,0,163,150
0,0,99.799,0.201,0,0,40960,4224,342,0,0,176,154
0,0,99.800,0,0.200,0,0,5242,342,0,0,165,124
0.200,0,99.800,0,0,0,0,5375,900,0,0,184,146
0,0,100,0,0,0,0,5786,444,0,0,181,130
0,0.200,99.800,0,0,0,0,3886,840,0,0,160,144
0.200,0,99.202,0.399,0.200,0,81920,4789,900,0,0,194,165
0,0,100,0,0,0,0,4008,342,0,0,146,122
0.200,0,99.800,0,0,0,0,4106,342,0,0,148,120
0.399,0,99.601,0,0,0,0,3721,2199,0,0,195,184
0,0,100,0,0,0,0,6066,342,0,0,167,128
0,0,100,0,0,0,0,3786,342,0,0,147,131
0.200,0,99.401,0.200,0.200,0,32768,5011,900,0,0,196,164
0,0,100,0,0,0,0,4746,342,0,0,158,134
0.200,0,99.800,0,0,0,0,5880,342,0,0,179,124
0,0,100,0,0,0,0,5063,900,0,0,186,154
0,0,100,0,0,0,0,4458,342,0,0,151,126
0.200,0,99.800,0,0,0,0,8424,342,0,0,169,141
0,0,99.401,0.399,0.200,0,24576,5137,900,0,0,203,158
0.200,0.200,99.601,0,0,0,0,5172,342,0,0,172,136
0,0,100,0,0,0,0,5246,342,0,0,164,126
0,0,100,0,0,0,16384,4457,900,0,0,185,159
0.199,0,99.602,0,0.199,0,0,4066,342,0,0,150,124
0,0,100,0,0,0,0,4468,342,0,0,146,123
0.200,0.200,99.198,0.401,0,65536,24576,4806,2453,32768,0,242,209
0,0,100,0,0,0,0,3870,358,0,0,155,142
0,0,99.800,0,0.200,0,0,3862,342,0,0,151,135
0.200,0,99.800,0,0,0,0,5261,900,0,0,179,142
0,0,100,0,0,0,0,5316,342,0,0,153,126
0.200,0,99.800,0,0,0,0,3724,342,0,0,150,145
0,0.200,99.400,0.200,0.200,0,32768,5429,1816,0,0,238,204
0.200,0.200,99.599,0,0,0,57344,5796,3086,0,0,347,309
0.200,0,99.800,0,0,0,0,5790,500,0,0,175,146
0,0,99.800,0,0.200,0,0,4485,1624,0,0,242,216
0.200,0,99.800,0,0,0,0,4445,1034,0,0,170,146
0.802,0.601,98.597,0,0,0,0,4334,3810,0,0,256,209
0.200,0,99.399,0.401,0,0,172032,4937,1224,0,0,214,185
0,0,99.800,0,0.200,0,0,6594,626,0,0,206,162
1.202,0.601,98.196,0,0,0,0,6916,3884,0,0,417,352
1.603,1.603,96.593,0,0.200,32768,0,6131,6563,16384,0,552,468
1.600,1,97,0.200,0.200,0,81920,7354,4732,0,0,537,454
1.002,0.601,98.397,0,0,0,0,7284,4610,0,0,507,465
1.004,0.602,97.992,0.201,0.201,0,49152,6531,5420,0,0,537,476
1.002,1.002,97.996,0,0,0,0,7180,4514,0,0,479,407
1.198,0.998,97.206,0.399,0.200,0,49152,8038,4746,0,0,527,446
1.002,1.603,97.395,0,0,0,0,8595,5366,0,0,560,478
1.002,0.802,97.796,0.200,0.200,0,40960,7126,4468,0,0,517,441
1.006,0.805,98.189,0,0,0,0,8100,4912,0,0,515,439
1.400,1,97.200,0.200,0.200,16384,0,8361,5482,8192,0,546,464
0.803,0.602,98.193,0.201,0.201,0,49152,8698,4610,0,0,546,469
0.798,0.399,98.603,0,0.200,0,0,8752,4830,0,0,523,445
1.002,1.002,97.595,0.401,0,0,49152,8011,5498,0,0,550,464
0.602,0.602,98.594,0,0.201,0,8192,7746,4866,0,0,515,436
1.600,1,97,0.200,0.200,0,49152,7514,4746,0,0,530,458
1.202,1.202,97.395,0,0.200,0,0,8049,6547,0,0,547,452
1.205,0.402,98.193,0.201,0,0,40960,7842,4976,0,0,529,459
1.996,1.397,96.407,0,0.200,0,0,7414,4528,0,0,524,422
2.405,1.804,95.190,0.401,0.200,0,57344,11699,5472,0,0,583,479
2.200,1.200,96.400,0,0.200,0,0,8040,4978,0,0,555,438
1.606,1.004,97.390,0,0,0,0,7364,4634,0,0,536,438
1,0.600,97.600,0.600,0.200,0,40960,10289,5326,0,0,552,476
0.401,0.601,98.798,0,0.200,0,0,9408,5214,0,0,547,456
0.604,0.402,98.592,0.201,0.201,0,65536,7474,4838,0,0,503,439
0.601,0.802,98.597,0,0,0,0,8087,5892,0,0,531,448
1.002,0.401,98.196,0.200,0.200,0,57344,8970,4728,0,0,514,444
1.002,0.200,98.597,0,0.200,0,0,8330,4744,0,0,520,456
1.198,0.399,97.804,0.399,0.200,0,49152,7715,5404,0,0,543,471
1.198,0.798,98.004,0,0,0,122880,7810,4870,0,0,526,437
1,0.400,98.200,0.200,0.200,0,57344,7538,4954,0,0,513,456
0.802,0.401,98.597,0,0.200,0,0,7915,6749,0,0,578,615
0.602,0.402,98.996,0,0,0,0,7988,4842,0,0,498,434
0.400,0.600,98.400,0.400,0.200,0,57344,7348,4780,0,0,514,455
0.602,0.402,98.996,0,0,0,0,9535,5390,0,0,554,471
1,1,95.600,2.200,0.200,0,245760,15188,5868,0,0,487,435
0,0,100,0,0,0,0,5632,342,0,0,172,126
0.200,0,99.601,0,0.200,0,0,4357,900,0,0,170,150
0.200,0,99.800,0,0,0,0,4534,918,0,0,194,166
0.200,0,99.800,0,0,0,0,9786,578,0,0,193,160
0.399,0,99.002,0.399,0.200,57344,98304,5037,1766,24576,0,276,228
0,0,100,0,0,0,0,4244,1074,0,0,163,136
0,0,100,0,0,0,0,5068,342,0,0,166,130
0.200,0.200,99.601,0,0,0,0,5213,900,0,0,199,162
0.200,0,99.601,0,0.200,0,0,4364,342,0,0,146,128
0,0,100,0,0,0,8192,4612,342,0,0,164,126
0,0,99.799,0.201,0,0,139264,5013,2199,0,0,198,174
0.200,0,99.800,0,0,0,0,4494,342,0,0,159,140
0.800,0.600,98.400,0,0.200,0,0,5070,3236,0,0,268,209
0,0.200,99.800,0,0,0,0,4465,900,0,0,177,150
0.200,0,99.800,0,0,0,0,4778,342,0,0,151,124
0,0,100,0,0,0,0,3442,342,0,0,158,152
0.200,0,99.202,0.399,0.200,0,114688,3809,900,0,0,177,170
0,0,100,0,0,0,0,3546,444,0,0,150,136
0,0,100,0,0,0,0,3902,798,0,0,142,128
0.200,0,99.800,0,0,0,16384,4373,942,0,0,185,158
0,0,99.800,0,0.200,0,0,4039,342,0,0,141,122
0,0,100,0,0,0,0,4766,342,0,0,163,132
0.200,0,99.599,0.200,0,0,73728,4701,900,0,0,190,166
0,0,100,0,0,0,0,7382,342,0,0,161,132
0.200,0,99.601,0,0.200,0,24576,3336,342,0,0,144,126
0,0.200,99.800,0,0,0,0,4279,2199,0,0,195,164
0,0,100,0,0,0,0,4384,342,0,0,156,129
0.200,0,99.800,0,0,0,0,4344,342,0,0,161,140
0,0,99.600,0.200,0.200,0,32768,4029,900,0,0,204,179
0.200,0,99.800,0,0,0,114688,3668,342,0,0,158,124
0,0,100,0,0,0,0,5004,342,0,0,161,128
0,0,100,0,0,0,0,4375,900,0,0,181,170
0.200,0,99.601,0,0.200,0,0,4100,342,0,0,151,124
0,0,100,0,0,0,0,4822,342,0,0,168,130
0.200,0,99.400,0.400,0,0,32768,4757,900,0,0,200,172
0,0,100,0,0,0,0,5138,342,0,0,170,148
0,0,99.800,0,0.200,0,0,5122,342,0,0,166,126
0.200,0,99.800,0,0,0,0,3111,900,0,0,162,152
0,0,100,0,0,0,0,5844,342,0,0,155,122
0.200,0,99.800,0,0,0,0,4920,342,0,0,176,139
0,0,99.599,0.200,0.200,0,24576,4751,2199,0,0,197,160
0,0,100,0,0,0,0,4554,342,0,0,160,124
0.200,0,99.800,0,0,0,0,4222,342,0,0,153,130
0,0,100,0,0,0,0,7837,900,0,0,181,150
0.200,0,99.601,0,0.200,0,16384,5084,342,0,0,164,128
0,0.200,99.800,0,0,0,0,4714,342,0,0,177,135
0,0,99.599,0.401,0,0,24576,4005,1002,0,0,185,172
0,0,100,0,0,0,0,4326,806,0,0,158,144
0.200,0,99.601,0,0.200,0,0,5404,342,0,0,159,120
0,0,100,0,0,0,0,5063,900,0,0,176,144
0.200,0,99.800,0,0,0,16384,4798,342,0,0,165,126
0,0,100,0,0,0,0,4160,342,0,0,155,139
0,0,99.599,0.200,0.200,0,32768,4393,900,0,0,181,162
0.200,0,99.800,0,0,0,0,5348,792,0,0,195,154
0,0,100,0,0,0,0,4352,964,0,0,214,178
0.200,0,99.800,0,0,0,24576,5141,2391,0,0,226,192
0,0,99.800,0,0.200,0,0,5002,738,0,0,190,162
0.200,0,99.800,0,0,0,0,3902,500,0,0,155,144
0,0.200,99.202,0.599,0,0,131072,4735,1206,0,0,222,194
0.200,0,99.800,0,0,0,0,4660,790,0,0,205,176
0,0,99.800,0,0.200,0,0,4368,796,0,0,187,162
0.200,0,99.800,0,0,0,0,4699,1104,0,0,207,176
0,0,100,0,0,0,0,4238,342,0,0,150,134
0.200,0,99.601,0,0.200,0,0,6384,342,0,0,165,138
0.200,0,99.600,0.200,0,0,24576,4785,942,0,0,195,162
0,0,100,0,0,0,90112,4308,342,0,0,175,134
0.200,0,99.800,0,0,0,0,4768,342,0,0,158,126
0,0,99.800,0,0.200,0,0,4549,900,0,0,188,162
0,0.200,99.800,0,0,0,0,4536,1574,0,0,206,203
0.200,0,99.800,0,0,0,0,5184,562,0,0,185,147
0,0.200,99.400,0.200,0.200,0,24576,6733,3079,0,0,295,242
0.200,0,99.800,0,0,0,0,4576,562,0,0,191,162
0,0,100,0,0,0,0,4128,342,0,0,148,126
0,0,99.800,0,0.200,0,0,4333,900,0,0,169,144
0.200,0,99.800,0,0,0,0,3864,342,0,0,145,122
0.200,0,99.800,0,0,0,8192,5596,1038,0,0,221,195
0,0.200,99.599,0.200,0,0,24576,6639,1364,0,0,188,166
0,0,99.800,0,0.200,0,0,3934,342,0,0,156,132
0,0,100,0,0,0,0,4304,342,0,0,151,120
0.200,0,99.800,0,0,0,0,4163,900,0,0,177,159
0.200,0,99.601,0,0.200,0,16384,4241,342,0,0,152,130
0.200,0,99.800,0,0,0,0,3494,342,0,0,146,128
0,0,99.599,0.401,0,65536,32768,3927,900,32768,0,184,166
0,0,100,0,0,0,0,8846,358,0,0,168,132
5.812,3.206,80.160,10.421,0.401,13090816,0,4418,452,0,0,1222,1228
3.200,1,78.600,17,0.200,17506304,24576,4481,2199,0,0,953,1188
4.057,1.217,78.499,16.024,0.203,19914752,0,4210,350,0,0,1124,1337
18.327,5.578,67.729,7.968,0.398,12230656,0,4192,342,0,0,2666,3135
17.339,2.823,72.379,7.258,0.202,8667136,180224,3829,900,0,0,1621,1489
18.310,4.628,70.423,6.439,0.201,5619712,0,4500,350,0,0,1662,1473
22.874,3.846,70.850,2.024,0.405,7749632,0,5253,576,0,0,2667,2250
21.616,3.838,72.121,2.222,0.202,7028736,0,4615,900,0,0,2348,1718
12.826,2.605,77.956,6.413,0.200,8323072,0,5066,342,0,0,1503,1306
22.874,2.834,69.636,4.251,0.405,9003008,90112,6488,3262,0,0,2147,1690
24.950,4.192,66.068,4.591,0.200,6602752,0,4921,2262,0,0,2449,2237
26.761,3.018,65.594,4.427,0.201,10985472,0,10385,8287,65536,0,3115,2895
45.582,8.434,37.550,8.032,0.402,4456448,0,10579,4280,49152,0,4222,4192
35.020,6.680,43.117,14.777,0.405,2334720,0,4868,1540,0,0,3202,2702
44.378,5.422,37.550,12.249,0.402,4079616,0,4236,444,0,0,3059,2608
46.894,7.214,33.267,12.425,0.200,3047424,311296,4534,872,0,0,2842,2446
36.345,4.217,48.193,11.044,0.201,4833280,114688,5891,2755,118784,0,2090,1866
23.695,3.213,66.265,6.627,0.201,6119424,237568,4708,358,0,0,1489,1144
10.621,1.202,77.154,11.022,0,5242880,0,3676,350,0,0,713,708
10.081,1.008,76.210,12.500,0.202,4972544,0,8149,900,0,0,839,823
10,1.800,79.200,8.800,0.200,6258688,40960,4282,534,0,0,609,585
14.575,1.619,75.709,8.097,0,4300800,0,11589,2785,0,0,1307,1196
36.217,5.231,54.326,3.823,0.402,3145728,16384,4895,3572,0,0,2319,1792
48.671,4.703,45.808,0.613,0.204,311296,0,4884,2628,0,0,5262,6123
42.394,7.099,50.101,0.203,0.203,16384,0,4568,584,0,0,4135,4557
67.276,5.285,24.593,2.642,0.203,1228800,0,133387,44908,0,0,5121,6352
59.596,4.444,31.111,4.848,0,1810432,794624,133129,51163,0,0,3510,4545
20.842,2.004,70.741,6.212,0.200,3915776,40960,2884,350,0,0,1151,889
13.563,1.417,77.530,7.490,0,6504448,114688,4437,908,0,0,742,675
44.355,3.427,50.403,1.411,0.403,958464,0,4866,1302,0,0,3384,2953
26.305,1.205,65.663,6.627,0.201,4243456,0,5237,4612,0,0,2314,2000
21.756,2.395,69.860,5.589,0.399,3833856,0,7205,8727,0,0,2313,2086
49.699,4.409,43.487,2.204,0.200,1785856,114688,8785,6304,0,0,3060,2355
49.801,4.980,44.622,0.398,0.199,1966080,0,13684,5471,0,0,2591,1858
52.567,4.107,42.710,0.205,0.411,409600,0,6871,6214,0,0,7027,6775
61.089,3.024,35.081,0.403,0.403,409600,0,3856,342,0,0,5170,4747
62.424,2.828,34.343,0.202,0.202,942080,0,23974,103587,0,0,4361,4418
81.489,7.646,6.640,4.225,0,62783488,729088,20316,23929,57344,0,4236,4120
89.600,10,0.400,0,0,92930048,0,4424,358,0,0,3706,3058
90.020,9.182,0.599,0.200,0,100925440,0,6884,342,0,0,3686,2956
88.176,11.623,0.200,0,0,98828288,0,5451,1002,0,0,3483,2710
88.822,10.778,0.399,0,0,93585408,0,7137,74424,0,0,3659,2981
83,3.400,2,11.400,0.200,90701824,704512,4652,342,0,0,3044,2760
88.600,11.200,0.200,0,0,88080384,0,4269,1013,0,0,3268,2712
91.952,7.243,0.805,0,0,100401152,0,7583,744,0,0,3828,3112
94.411,4.990,0.599,0,0,78168064,0,4382,444,0,0,3952,2840
74.037,19.878,3.448,2.637,0,46866432,0,16230,5812,0,0,3499,3087
89.980,8.216,1.002,0.802,0,117047296,1220608,7385,1541,0,0,3442,2647
89.841,8.167,1.793,0.199,0,100810752,163840,10014,650,0,0,3206,2170
93.186,6.413,0.401,0,0,126091264,0,4051,1113,0,0,3578,2366
91.984,8.016,0,0,0,99786752,0,4296,908,0,0,3230,2253
95,4.800,0.200,0,0,104218624,0,4462,444,0,0,3240,2591
96.593,3.407,0,0,0,76324864,65536,5577,1003,0,0,3655,2550
91.583,8.216,0.200,0,0,56410112,147456,14196,9537,0,0,3078,2448
81.563,16.433,1.804,0.200,0,9011200,0,63919,78789,114688,0,3432,3150
83.936,12.651,3.414,0,0,22913024,0,8858,3087,65536,0,3533,2963
96.200,3.200,0.600,0,0,26574848,0,4913,350,49152,0,3803,2895
91.182,4.409,0.601,3.808,0,39256064,598016,9226,650,98304,0,3450,2881
90.161,9.639,0.201,0,0,34996224,73728,4413,1019,65536,0,2946,2748
95.800,4,0.200,0,0,29360128,0,7608,358,0,0,2656,2940
96.607,3.393,0,0,0,45088768,0,4634,342,0,0,2402,2973
90.020,9.581,0.200,0,0.200,35389440,0,26261,35904,0,0,3637,2840
83.400,13.200,2,1.400,0,37158912,303104,39738,45720,0,0,3429,3202
89.558,9.036,0.402,1.004,0,113713152,73728,14603,10839,98304,0,2918,2511
90.982,8.417,0.401,0.200,0,88604672,0,9589,1217,0,0,2989,2296
96.208,3.593,0,0.200,0,100401152,0,3962,342,0,0,3001,2117
92.016,5.589,2.196,0.200,0,116129792,0,4722,444,0,0,3278,2198
83.333,10.241,1.004,5.422,0,86769664,557056,9902,1303,0,0,2920,2123
95.609,4.391,0,0,0,99876864,81920,15696,17220,0,0,3278,2506
92.800,6.600,0.600,0,0,103587840,0,15094,17988,0,0,3523,2532
93.200,5.600,0.600,0.600,0,83361792,0,8724,1235,0,0,2806,1954
73.131,19.798,5.253,1.818,0,62095360,0,44460,53955,0,0,3355,3122
94.200,5.200,0.400,0.200,0,112427008,573440,6781,1276,0,0,3007,2517
94.024,3.984,0.199,1.793,0,85983232,106496,4473,909,0,0,2754,2082
89.113,9.476,0.806,0.605,0,119537664,0,10086,650,0,0,3048,2034
96,4,0,0,0,106430464,0,15068,17278,0,0,2906,2445
95.391,4.208,0.200,0.200,0,85368832,0,15705,19238,0,0,2500,1952
86.373,8.818,2.605,2.204,0,100057088,294912,12052,10602,0,0,2323,1332
79.200,13,3.800,3.800,0.200,143163392,6610944,41780,37480,0,0,2714,1929
