"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node2.wang2978-test.uwmadison744-f22-pg0.wisc.cloudlab.us",,,,"User:","Yuhan"
"Cmdline:","dstat --output monitering3_3.csv",,,,"Date:","27 Sep 2022 23:56:49 CDT"
"total cpu usage",,,,,"dsk/total",,"net/total",,"paging",,"system",
1.202,0.802,97.796,0,0.200,0,0,8880,4666,0,0,536,446
0.803,0.602,98.193,0.402,0,0,114688,8774,4594,0,0,548,454
1.200,0.200,98.400,0,0.200,0,0,9657,5634,0,0,543,449
0.802,0.601,98.196,0.401,0,0,57344,8250,4920,0,0,528,454
1,0.400,98.400,0,0.200,0,0,9376,5202,0,0,516,436
1.195,0.797,97.809,0,0.199,0,0,7261,5480,0,0,533,462
0.604,0.604,98.592,0.201,0,0,49152,7686,4804,0,0,523,460
0.800,0.400,98.600,0,0.200,0,0,7214,4660,0,0,478,422
1.202,0.200,97.996,0.401,0.200,0,49152,7975,5370,0,0,536,481
1,0.400,98.600,0,0,0,0,9402,4812,0,0,497,441
0.600,0.600,98.400,0.200,0.200,0,49152,7112,4960,0,0,500,457
1.002,0,98.798,0,0.200,0,16384,6097,6765,0,0,519,470
0.601,0.401,98.597,0.200,0.200,0,49152,7811,4722,0,0,506,454
0.800,0.200,99,0,0,0,0,7172,3598,0,0,445,400
0,0,100,0,0,0,0,4343,1134,0,0,205,180
0.200,0,99.601,0,0.200,0,0,4298,342,0,0,146,126
0,0,100,0,0,0,49152,3460,342,0,0,158,146
0.200,0,99.800,0,0,0,0,7521,900,0,0,158,143
0,0,99.399,0.601,0,0,57344,3364,342,0,0,160,156
0,0,100,0,0,0,0,3518,342,0,0,138,128
0.200,0,99.800,0,0,0,0,4243,900,0,0,175,160
0,0,100,0,0,0,8192,3264,446,0,0,157,154
0,0,99.800,0,0.200,0,0,3690,342,0,0,143,122
0.200,0,99.800,0,0,0,0,4181,966,0,0,164,146
0,0,99.800,0.200,0,0,24576,5722,342,0,0,177,150
0,0,100,0,0,0,0,3588,342,0,0,139,126
0.399,0,99.401,0,0.200,0,0,4083,2199,0,0,193,164
0,0.200,99.800,0,0,0,0,5216,384,0,0,166,124
0,0,100,0,0,0,0,5158,342,0,0,165,132
0.200,0,99.601,0,0.200,0,0,7401,900,0,0,194,147
0,0,99.599,0.401,0,0,32768,4794,342,0,0,172,140
0.200,0,99.800,0,0,0,49152,5026,342,0,0,175,137
0,0,100,0,0,0,0,6217,1002,0,0,198,160
0,0,99.800,0,0.200,0,0,5536,798,0,0,166,126
0.200,0,99.800,0,0,0,0,5036,342,0,0,163,128
0,0.200,99.800,0,0,0,0,5047,900,0,0,179,147
0,0,99.800,0.200,0,0,40960,5160,342,0,0,193,162
0.200,0,99.601,0,0.200,0,0,9034,342,0,0,169,124
0,0,100,0,0,0,0,5281,900,0,0,184,146
0,0,100,0,0,0,0,4008,342,0,0,145,136
0,0,99.800,0,0.200,0,0,6194,342,0,0,185,132
0.200,0,99.800,0,0,0,0,4965,2199,0,0,200,170
0,0,99.599,0.401,0,0,24576,5154,342,0,0,165,136
0.200,0,99.800,0,0,0,0,4566,342,0,0,151,122
0,0,99.800,0,0.200,65536,0,5849,900,32768,0,192,156
0,0,100,0,0,0,0,4912,350,0,0,159,124
0.200,0,99.800,0,0,0,0,4502,342,0,0,158,136
0,0,100,0,0,0,8192,5799,900,0,0,166,147
0.200,0,99.401,0.200,0.200,0,24576,5434,384,0,0,169,148
0,0.200,99.800,0,0,0,0,6268,342,0,0,161,136
0,0,100,0,0,0,0,4535,900,0,0,175,146
0.200,0,99.800,0,0,0,0,3688,342,0,0,149,138
0,0,99.800,0,0.200,0,24576,4138,342,0,0,166,136
0.200,0,99.800,0,0,0,0,3783,900,0,0,163,150
0,0,99.799,0.201,0,0,24576,4934,342,0,0,167,136
0,0,100,0,0,0,0,3392,342,0,0,135,124
0.200,0,99.601,0,0.200,0,0,3551,2199,0,0,178,172
0,0,100,0,0,0,0,8124,342,0,0,164,130
0.200,0,99.800,0,0,0,0,4124,342,0,0,151,126
0,0,100,0,0,0,0,3699,900,0,0,170,148
0.200,0,99.202,0.399,0.200,0,24576,4588,342,0,0,178,152
0,0,100,0,0,0,0,4124,444,0,0,163,142
0.200,0,99.800,0,0,0,40960,4065,1356,0,0,181,154
0,0,100,0,0,0,0,4548,342,0,0,160,128
0,0,100,0,0,0,0,5634,342,0,0,168,136
0.200,0,99.800,0,0,32768,0,4207,900,16384,0,168,147
0,0,99.799,0.201,0,0,40960,4618,350,0,0,178,156
0.200,0,99.800,0,0,0,0,4812,342,0,0,157,124
0,0.200,99.800,0,0,0,0,4781,900,0,0,185,158
0,0,100,0,0,0,0,6482,342,0,0,173,133
0.200,0,99.601,0,0.200,0,0,4454,342,0,0,153,118
0,0,100,0,0,0,0,4355,2199,0,0,191,168
0.200,0,99.600,0.200,0,0,24576,6289,342,0,0,173,150
0,0,100,0,0,0,0,4138,384,0,0,153,126
0,0,100,0,0,32768,0,4513,900,16384,0,178,151
0.600,1,96.800,1.400,0.200,0,204800,14122,5208,0,0,384,327
0.200,0,99.800,0,0,0,0,3972,342,0,0,155,148
0,0,99.800,0,0.200,0,0,7357,1476,0,0,232,185
0,0,99.599,0.401,0,0,90112,4694,1050,0,0,236,198
0.399,0.200,99.401,0,0,0,0,3754,736,0,0,205,167
0,0,99.800,0,0.200,0,0,4637,1370,0,0,206,180
0.200,0,99.800,0,0,0,0,5334,924,0,0,218,188
0.200,0,99.800,0,0,0,16384,4850,728,0,0,192,162
0,0,99.800,0,0.200,0,0,5359,1474,0,0,241,194
0.200,0.200,99.202,0.399,0,0,131072,6432,964,0,0,243,204
0,0,100,0,0,0,0,5684,1018,0,0,234,192
0.200,0,99.600,0,0.200,0,0,4939,2571,0,0,238,202
0.201,0,99.799,0,0,0,0,8932,3902,0,0,471,405
0.200,0,99.601,0,0.200,0,81920,6738,1464,0,0,297,250
0,0,100,0,0,0,0,5597,900,0,0,190,151
0,0,99.800,0.200,0,0,32768,3772,444,0,0,157,140
0.200,0,99.800,0,0,0,0,4298,806,0,0,164,140
0,0,99.800,0,0.200,0,0,4179,900,0,0,175,158
0.200,0,99.800,0,0,0,49152,4084,342,0,0,162,130
0,0,100,0,0,0,0,5556,2204,0,0,237,234
0,0,100,0,0,0,0,3897,900,0,0,162,144
0,0.200,99.400,0.200,0.200,0,40960,4588,1002,0,0,244,224
0.200,0,99.800,0,0,0,0,8280,1002,0,0,224,186
0,0,100,0,0,0,0,4641,900,0,0,175,145
0.200,0,99.601,0,0.200,0,0,5508,384,0,0,171,130
0,0,100,0,0,0,0,4876,342,0,0,163,130
0,0,100,0,0,0,0,4243,2199,0,0,193,170
0,0,99.599,0.401,0,0,32768,4540,342,0,0,176,152
0.200,0,99.601,0,0.200,0,0,5728,774,0,0,196,162
0,0,100,0,0,0,0,5211,900,0,0,178,158
0.200,0,99.800,0,0,0,0,4416,342,0,0,156,126
0,0,99.800,0,0.200,0,0,4452,342,0,0,163,140
0,0,100,0,0,0,0,6145,900,0,0,192,145
1.403,2.806,86.172,9.419,0.200,16449536,24576,4556,452,0,0,811,774
4.016,2.811,77.912,15.060,0.201,7782400,245760,4684,350,0,0,1075,1235
2.621,1.008,79.234,16.935,0.202,19243008,0,3423,908,0,0,916,1158
2.419,0.806,79.234,17.339,0.202,19922944,0,3988,342,0,0,812,1053
8.434,3.012,76.506,11.847,0.201,11411456,0,5484,342,0,0,1597,1727
15.694,3.622,69.215,11.066,0.402,11550720,8192,4643,900,0,0,2184,2711
18.952,2.419,71.976,6.452,0.202,9216000,0,4166,350,0,0,1615,1499
14.170,3.846,73.482,8.300,0.202,7405568,180224,3874,342,0,0,1310,1250
16.667,4.418,72.289,6.426,0.201,9601024,0,4780,2441,0,0,2257,2156
22.177,2.823,68.952,5.645,0.403,6422528,0,7418,342,0,0,1842,1549
17.836,2.806,71.743,7.415,0.200,6397952,0,3780,444,0,0,1764,1516
12.249,3.012,78.715,5.823,0.201,6930432,0,4621,1168,0,0,1420,1302
22.691,2.811,67.068,7.229,0.201,8192000,98304,4836,3692,0,0,1729,1443
17.304,2.414,71.429,8.652,0.201,6324224,0,5385,1106,0,0,1645,1508
31.325,5.020,59.839,3.414,0.402,10969088,0,5395,2492,0,0,3303,3021
40.606,7.273,46.061,5.859,0.202,5054464,122880,15942,12155,0,0,4086,3797
37.425,8.451,41.247,12.475,0.402,2441216,24576,5551,838,0,0,3541,2944
50.302,5.835,36.217,7.243,0.402,5873664,0,4913,1378,0,0,3659,3127
45.070,6.237,37.626,10.865,0.201,2809856,245760,3744,444,0,0,2818,2388
43.574,4.618,42.369,9.036,0.402,7503872,114688,4908,992,0,0,2553,2418
20.758,4.391,68.463,6.387,0,6356992,0,5697,908,0,0,1431,1196
7.385,1.198,77.445,13.772,0.200,4161536,0,5632,342,0,0,652,650
10.421,1.603,77.355,10.621,0,6832128,0,4598,342,0,0,673,642
11.377,1.198,77.445,9.780,0.200,3891200,40960,4441,2695,0,0,852,804
21.573,3.024,69.153,6.048,0.202,2048000,0,11482,1929,0,0,1420,1148
43.149,5.521,47.444,3.681,0.204,2285568,0,5280,4710,0,0,4018,4212
55.397,7.739,36.253,0.407,0.204,253952,0,4963,1130,0,0,4956,5834
35.556,3.636,58.788,1.818,0.202,729088,0,14664,2757,0,0,3525,3450
61.663,3.448,30.629,4.057,0.203,1654784,0,139468,54772,0,0,4725,6337
47.071,4.040,43.838,5.051,0,1875968,778240,121684,39612,0,0,3113,3893
13.883,1.207,76.660,8.048,0.201,4874240,0,3624,350,0,0,679,554
22.133,2.817,70.020,5.030,0,5144576,114688,4672,1584,0,0,1721,1635
33.871,2.419,60.282,3.024,0.403,3203072,0,3847,908,0,0,3512,3092
23.838,2.020,68.081,5.859,0.202,1802240,0,4028,444,0,0,2142,1907
16.966,2.595,73.253,6.986,0.200,3031040,65536,5837,5704,0,0,1631,1409
39.235,3.018,55.936,1.408,0.402,2170880,0,7936,11598,0,0,2846,2298
39.759,4.819,52.209,3.012,0.201,1048576,442368,17746,5199,0,0,2990,2383
41.818,3.636,51.919,2.222,0.404,6832128,0,7258,8453,0,0,4617,4177
61.924,2.806,34.870,0,0.401,0,0,4163,2301,0,0,6688,6226
35.628,7.895,56.073,0.202,0.202,180224,0,7404,8874,0,0,5193,5519
0,0,99.799,0.201,0,0,147456,4430,510,0,0,178,155
0,0.200,99.202,0.399,0.200,0,90112,5757,1364,0,0,198,169
0,0,100,0,0,0,0,3928,342,0,0,146,119
0.200,0,99.800,0,0,0,0,4388,342,0,0,161,138
0.200,0,99.800,0,0,0,0,4601,942,0,0,180,160
0,0,99.800,0,0.200,0,0,5142,342,0,0,165,126
0,0,99.799,0.201,0,0,106496,4786,436,0,0,184,146
0.200,0,99.800,0,0,0,0,4691,900,0,0,173,141
0,0,99.800,0,0.200,0,0,4180,342,0,0,154,146
0.200,0,99.800,0,0,0,0,8948,342,0,0,168,126
0,0,100,0,0,0,0,4175,900,0,0,164,144
0.200,0,99,0.800,0,0,393216,5028,342,0,0,203,153
0,0,99.800,0,0.200,0,0,4284,342,0,0,158,138
0.200,0,99.800,0,0,0,0,4743,2199,0,0,193,156
0,0,100,0,0,0,0,4530,342,0,0,151,126
0,0,99.800,0,0.200,0,0,5224,648,0,0,191,153
0.200,0,99.800,0,0,0,0,5597,1002,0,0,194,169
0,0,99.800,0.200,0,0,24576,5358,774,0,0,217,180
0.200,0,99.800,0,0,0,0,4082,626,0,0,170,154
0,0,99.800,0,0.200,0,0,6881,900,0,0,206,148
0,0,100,0,0,0,0,4714,342,0,0,155,136
0.798,1.198,98.004,0,0,0,0,5968,3194,0,0,302,228
0,0,99.800,0,0.200,0,0,4605,1460,0,0,202,177
0.200,0,99.599,0.200,0,0,90112,5406,1170,0,0,235,193
0.201,0.201,99.598,0,0,0,0,6410,4296,0,0,410,336
0.802,0.401,98.597,0,0.200,0,0,8949,9586,0,0,724,583
0.401,0.200,99.198,0,0.200,0,0,8172,8688,0,0,658,551
0.400,0.400,99,0,0.200,0,16384,8846,7988,0,0,641,504
0.400,0,99.600,0,0,0,0,4213,2499,0,0,197,181
0,0,99.598,0.402,0,0,65536,9900,970,0,0,220,179
0.798,1.397,97.605,0,0.200,0,0,5878,3442,0,0,366,288
1.202,0.401,97.996,0.401,0,0,49152,6577,2796,0,0,376,292
0,0.200,99.800,0,0,0,0,4198,484,0,0,172,154
0.399,0.200,99.202,0,0.200,0,0,5746,736,0,0,211,166
0,0,100,0,0,0,0,5035,1318,0,0,209,173
0.200,0,99.800,0,0,0,0,4966,618,0,0,177,146
0,0.600,98.400,0.800,0.200,212992,98304,5114,1098,106496,0,400,354
0,0.200,99.800,0,0,0,49152,5003,1200,0,0,213,170
6.036,3.421,90.342,0,0.201,8192,0,4488,452,4096,0,1258,1189
28.862,6.911,64.024,0,0.203,0,0,4556,350,0,0,3413,3553
32.323,6.869,60.404,0,0.404,0,0,5048,1134,0,0,2922,2391
29.495,4.848,65.455,0,0.202,0,0,6144,342,0,0,2385,1906
41,5.600,52.400,0.600,0.400,0,245760,4956,5104,0,0,2708,2057
54.453,8.097,37.247,0,0.202,0,0,17288,14152,0,0,4380,4365
57.200,9.400,33,0,0.400,0,0,5511,770,0,0,3340,2851
61.020,8.980,29.796,0,0.204,0,0,4935,576,0,0,3769,3348
66.733,7.816,25.251,0,0.200,0,0,16830,13555,0,0,4555,4282
69.654,10.183,19.959,0,0.204,0,401408,35174,105191,0,0,5119,5756
61.818,6.667,31.111,0.202,0.202,0,139264,5278,2539,0,0,5084,5843
63.253,6.627,29.920,0,0.201,0,0,84056,25766,0,0,5079,6011
19.679,2.008,78.313,0,0,0,0,77900,15907,0,0,1567,1768
61.044,3.012,35.743,0,0.201,0,0,233814,282345,0,0,3702,4403
37.800,2.800,58.800,0.400,0.200,0,794624,7349,5846,0,0,2536,2283
39.596,3.030,57.172,0,0.202,0,90112,3680,444,0,0,3244,2756
39.960,3.414,56.225,0,0.402,0,0,7744,20791,0,0,2939,2369
4.409,0.200,95.391,0,0,0,0,5377,900,0,0,313,270
18.952,1.008,79.839,0,0.202,0,0,10405,41277,0,0,1489,1144
56.646,4.294,38.650,0,0.409,0,0,6552,4746,0,0,6559,6511
58.182,2.626,38.586,0.202,0.404,188416,24576,4873,3659,0,0,5606,5392
65.112,4.462,30.020,0.203,0.203,1073152,131072,35989,102184,0,0,3809,3375
58.163,5.918,35.714,0,0.204,65536,0,41919,38167,0,0,4782,4711
71.197,11.765,13.793,3.043,0.203,66813952,0,21462,3775,282624,0,5419,5250
85.772,13.026,1.002,0.200,0,115122176,983040,4646,452,151552,0,3825,3000
89.780,9.619,0.601,0,0,116121600,3874816,5611,37542,126976,0,3613,2712
79.681,11.355,3.586,5.378,0,98557952,1253376,4097,1018,131072,0,2642,2229
85.170,4.208,3.206,7.214,0.200,87695360,8192,4448,460,196608,0,2815,1653
71.687,12.651,6.627,9.036,0,89415680,0,4326,460,12288,0,2287,1304
70.683,3.012,7.631,18.474,0.201,88227840,0,3947,975,77824,0,2564,1315
54.200,12.800,14.600,18.400,0,67117056,12460032,4058,584,0,0,2438,1420
68,3.400,7.200,21.200,0.200,74194944,6905856,13967,650,49152,0,2607,1526
77.956,5.411,2.806,13.627,0.200,98320384,8888320,33057,43640,24576,0,2745,1544
73.896,14.659,4.217,7.229,0,104218624,5971968,15193,3000,49152,0,3119,2242
92.585,4.409,1.002,2.004,0,82894848,7053312,4654,358,73728,0,2350,1456
75.252,9.859,5.030,9.658,0.201,77570048,12369920,9389,4344,0,0,3642,2996
62.475,11.377,2.395,23.752,0,85762048,10805248,4280,452,0,0,2361,1252
73,7.400,5.800,13.600,0.200,59506688,4128768,17972,18464,0,0,2651,1595
80.639,7.385,6.387,5.589,0,73662464,0,17445,17847,0,0,2872,1718
88.755,9.237,0.201,1.807,0,115867648,0,10336,8811,0,0,2481,1717
93,6.400,0,0.600,0,102014976,0,10212,8811,0,0,2476,1832
85.458,8.167,1.793,4.382,0.199,108814336,1146880,10532,1905,12288,0,3486,2771
81.964,14.629,2.405,1.002,0,121061376,57344,8704,1832,0,0,3480,2458
91.583,7.214,1.202,0,0,138821632,0,28737,26943,32768,0,4013,3056
97,3,0,0,0,109420544,0,10085,9378,184320,0,3375,2218
75.150,20.641,4.008,0.200,0,69599232,0,10184,2324,49152,0,6524,5994
86.774,5.210,1.202,6.814,0,114860032,1138688,7510,1124,32768,0,3187,2816
91.036,8.765,0.199,0,0,100483072,57344,27405,35206,40960,0,4044,3124
84.431,15.170,0.399,0,0,87138304,0,10240,9411,32768,0,3622,2644
96.800,3.200,0,0,0,103391232,0,10678,9702,32768,0,3295,3017
86.373,12.425,1.002,0.200,0,51175424,0,9463,4743,24576,0,3271,3217
95.020,4.582,0.398,0,0,38699008,1138688,27209,17688,81920,0,4288,3348
84.200,15.200,0.600,0,0,30621696,0,15992,17500,86016,0,3442,2666
88.778,10.220,0.200,0.802,0,46759936,40960,14916,3385,69632,0,3268,3056
87.649,10.956,0.797,0.598,0,33603584,0,6270,1294,196608,0,3231,3136
95.808,3.792,0.399,0,0,69918720,0,9962,9023,77824,0,2106,3301
89.980,9.820,0,0.200,0,63643648,1146880,16001,17881,102400,0,3357,3082
88.400,11.400,0.200,0,0,63414272,0,10566,8863,118784,0,3200,2935
93.800,5.600,0.200,0.400,0,75194368,196608,19416,18421,110592,0,3169,2811
89.357,10.040,0.602,0,0,86155264,0,18039,18789,188416,0,4016,3299
96.800,3.200,0,0,0,93241344,0,15978,17222,139264,0,3977,3134
75.453,14.688,1.811,8.048,0,47243264,1146880,18073,3865,77824,0,3164,3037
85.200,14.200,0.400,0,0.200,70164480,0,5085,1019,86016,0,2925,2586
96.400,3.600,0,0,0,63504384,53780480,16765,9323,163840,0,3483,2786
92.184,7.615,0,0.200,0,71409664,118824960,9868,9028,57344,0,3808,2892
89.178,9.619,0.601,0.601,0,81051648,88866816,25433,30100,90112,0,4288,3498
62.926,3.407,19.840,13.828,0,101023744,17563648,27558,34608,204800,0,2464,1566
52.525,6.869,23.636,16.768,0.202,56827904,21389312,14510,10490,98304,0,1846,1216
72.098,20.163,2.648,5.092,0,118489088,25690112,6831,1853,163840,0,4894,4196
87.375,3.206,2.204,7.214,0,129228800,34668544,10020,9391,126976,0,2201,1032
79.158,3.808,4.409,12.625,0,132579328,46383104,15202,18333,126976,0,2486,1244
73.506,8.167,5.179,12.948,0.199,152403968,25427968,31985,11347,45056,0,2753,1452
60.922,8.016,15.631,15.431,0,106602496,40525824,11908,1094,86016,0,2785,1977
48.898,6.012,20.040,24.850,0.200,33349632,52592640,19433,2600,28672,0,2135,1081
17.470,1.205,46.787,34.337,0.201,23863296,52199424,4251,917,4096,0,1477,1452
15.462,1.807,54.819,27.711,0.201,41598976,36782080,4060,490,8192,0,1128,903
20.404,0.808,52.525,26.263,0,29261824,71843840,3144,358,8192,0,1247,1196
6.841,3.823,67.404,21.730,0.201,0,80650240,8347,1443,0,0,808,685
0.200,1.002,79.760,19.038,0,8192,106479616,9244,740,0,0,574,456
0.202,1.012,80.162,18.623,0,0,138936320,3888,814,0,0,851,694
21.255,2.227,56.478,19.838,0.202,32768,107085824,29711,170749,0,0,2805,2737
33.602,8.249,41.851,15.895,0.402,1523712,89128960,101334351,95540,0,0,6418,3836
97.206,1.996,0.399,0.399,0,8192,76652544,5976,1740,0,0,2543,2012
84.137,14.659,0.803,0.402,0,0,128245760,61579,62961251,0,0,6099,1738
93.509,2.637,2.434,1.420,0,40960,90767360,28459,39309296,0,0,5865,3463
92.600,1.400,4.600,1.400,0,16384,36175872,5062,1766,0,0,3012,2577
98.004,0.599,0.798,0.599,0,24576,105086976,13562,9493,0,0,2550,1436
97.405,2.196,0.200,0.200,0,16384,190504960,5732,2790,0,0,2490,1116
26.210,72.984,0.806,0,0,8192,221569024,6265,3198,0,0,5831,4846
45.582,28.916,19.277,6.225,0,8192,71278592,4501,1011,4096,0,2218,1363
99,0.800,0.200,0,0,8192,85458944,3266,358,0,0,1806,580
83.838,13.737,1.414,0.808,0.202,0,139763712,67628641,56945,0,0,5728,3795
95.775,3.622,0.402,0.201,0,8192,172744704,32591244,2815212,0,0,3294,1345
98.200,1.400,0.400,0,0,8192,150503424,76613,47149272,0,0,4563,1130
97.996,1.403,0.401,0.200,0,0,203423744,87669,52647382,0,0,5184,1560
97.996,0.802,1.002,0.200,0,16384,159948800,4849,4486,0,0,2349,1463
99.200,0.600,0.200,0,0,0,86769664,10736,6620,0,0,2019,724
86.373,2.605,2.605,8.417,0,8192,129572864,11880,6816,0,0,2192,758
84.708,13.682,1.408,0.201,0,0,100982784,99541084,82013,0,0,6588,4064
92.354,7.243,0.402,0,0,0,18087936,89554,51228938,0,0,3710,915
99.601,0,0.399,0,0,0,0,5974,444,0,0,1529,467
96.407,0.998,2.595,0,0,0,0,104720,51624001,0,0,4406,1809
99.002,0.599,0.399,0,0,0,0,6741,2106,0,0,1688,904
98.597,1.202,0.200,0,0,0,1269760,26575,3423073,0,0,1722,407
83.065,13.911,2.218,0.806,0,8192,205234176,78654183,46402415,0,0,10037,5575
96,3.800,0.200,0,0,16384,400932864,20313552,18590,0,0,4012,1475
99.401,0.399,0.200,0,0,0,0,9982,5366,0,0,1645,553
99.198,0.401,0.401,0,0,0,0,4979,1829,0,0,1736,702
86.172,13.026,0.802,0,0,0,0,126487,75044110,0,0,5181,1458
99.600,0.400,0,0,0,0,1294336,51410,29664580,0,0,3001,599
89.400,9.400,0.800,0.200,0.200,0,24903680,42116720,43206,0,0,3815,2124
93.535,5.253,1.212,0,0,0,126672896,62218331,55948,0,0,4075,1906
99.799,0,0.201,0,0,0,0,20697,9789595,0,0,1861,462
