"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node1.wang2978-test.uwmadison744-f22-pg0.wisc.cloudlab.us",,,,"User:","Yuhan"
"Cmdline:","dstat --output monitering3_2.csv",,,,"Date:","27 Sep 2022 23:57:22 CDT"
"total cpu usage",,,,,"dsk/total",,"net/total",,"paging",,"system",
0,0,99.800,0,0.200,0,0,6268,384,0,0,196,135
0,0,100,0,0,0,0,5272,342,0,0,175,138
0.200,0.200,99.600,0,0,0,0,6621,2199,0,0,237,174
0,0,99.600,0.200,0.200,0,32768,8476,342,0,0,200,142
0,0,100,0,0,0,0,5686,342,0,0,173,126
0,0,100,0,0,0,0,5245,900,0,0,192,156
0,0,99.800,0,0.200,0,0,5578,342,0,0,173,130
0,0,100,0,0,0,0,5590,342,0,0,175,133
0,0,100,0,0,0,0,6905,900,0,0,206,146
0,0,99.800,0.200,0,0,24576,5418,342,0,0,181,146
0,0,100,0,0,0,0,6598,342,0,0,178,133
0,0,99.800,0,0.200,0,0,4593,900,0,0,180,150
0,0,100,0,0,0,57344,4072,342,0,0,168,147
0,0,100,0,0,0,0,4120,342,0,0,153,134
0,0,100,0,0,0,0,5427,1002,0,0,161,142
0,0,99.799,0.201,0,0,40960,3696,798,0,0,154,142
0,0,99.800,0,0.200,0,0,6586,342,0,0,140,130
0.200,0,99.800,0,0,0,24576,3647,2199,0,0,185,170
0,0,100,0,0,0,0,3843,342,0,0,133,126
0,0,100,0,0,0,0,4362,342,0,0,152,120
0,0.200,99.800,0,0,0,0,4059,900,0,0,172,151
0,0,99.800,0.200,0,0,24576,4238,384,0,0,170,152
0,0,99.800,0,0.200,0,8192,3648,342,0,0,146,141
0,0,100,0,0,0,0,7575,900,0,0,172,152
0,0,100,0,0,0,0,3416,342,0,0,135,120
0,0,100,0,0,0,0,3638,342,0,0,138,132
0,0,100,0,0,0,0,3367,900,0,0,157,156
0,0,99.400,0.400,0.200,0,24576,4462,342,0,0,172,149
0,0,100,0,0,0,0,2906,342,0,0,128,126
0,0.200,99.800,0,0,0,0,3831,900,0,0,179,166
0,0,100,0,0,0,0,5262,342,0,0,160,131
0,0,100,0,0,0,0,4636,342,0,0,160,132
0.200,0,99.800,0,0,0,0,3857,2199,0,0,179,163
0,0,99.799,0.201,0,0,32768,5106,342,0,0,187,146
0,0,100,0,0,0,0,4884,342,0,0,162,130
0,0.200,99.601,0,0.200,0,0,5211,900,0,0,191,152
0,0,100,0,0,0,0,7210,342,0,0,166,126
0,0,100,0,0,0,0,4784,342,0,0,171,149
0,0,100,0,0,0,0,6359,900,0,0,179,144
0,0,99.800,0.200,0,0,32768,5192,342,0,0,180,142
0,0,100,0,0,0,0,5082,342,0,0,175,137
0,0.200,99.800,0,0,0,0,5249,900,0,0,192,162
0,0,100,0,0,0,0,5082,384,0,0,165,132
0,0,99.800,0,0.200,0,57344,9136,444,0,0,196,139
0,0,100,0,0,0,0,4967,1364,0,0,172,149
0,0,99.799,0.201,0,0,65536,4430,342,0,0,167,155
0,0,100,0,0,0,0,5246,342,0,0,159,130
0,0,100,0,0,0,0,5931,2199,0,0,220,161
0,0,100,0,0,0,0,4798,342,0,0,158,129
0,0,100,0,0,0,0,5404,342,0,0,158,132
0,0,99.800,0,0.200,0,0,5585,900,0,0,186,155
0,0.200,99.600,0.200,0,0,32768,4408,342,0,0,171,145
0,0,100,0,0,0,0,4720,342,0,0,156,132
0,0,100,0,0,0,49152,4901,900,0,0,183,158
0,0,100,0,0,0,0,6672,342,0,0,144,122
0,0,100,0,0,0,0,3858,342,0,0,143,122
0,0,100,0,0,16384,0,6661,900,8192,0,189,158
0,0,99.599,0.401,0,0,24576,4110,350,0,0,169,158
0,0,100,0,0,0,0,3736,342,0,0,143,135
0.200,0,99.600,0,0.200,0,0,4367,900,0,0,178,146
0,0,100,0,0,0,0,3966,342,0,0,150,137
0,0,100,0,0,0,0,4536,342,0,0,155,138
0,0.200,99.800,0,0,0,0,3687,2199,0,0,175,168
0,0,99.600,0.200,0.200,0,24576,7468,384,0,0,173,146
0,0,100,0,0,0,0,4396,342,0,0,153,124
0,0,100,0,0,8192,0,3537,966,4096,0,167,160
0,0,100,0,0,0,0,4564,350,0,0,158,134
0,0,99.800,0,0.200,0,0,4208,342,0,0,153,133
0,0,99.800,0.200,0,0,32768,3689,900,0,0,168,165
0,0,100,0,0,0,0,4368,342,0,0,161,132
0,0,99.800,0,0.200,0,0,5738,342,0,0,167,136
0,0,100,0,0,0,0,4327,900,0,0,175,154
0,0,100,0,0,0,0,4188,444,0,0,153,132
0,0,99.800,0,0.200,0,57344,5750,798,0,0,178,138
0,0,99.600,0.400,0,0,40960,4209,900,0,0,173,152
0,0,100,0,0,0,0,4676,342,0,0,160,128
0,0,99.800,0,0.200,0,0,6476,342,0,0,166,138
0.200,0,99.800,0,0,0,0,4573,2199,0,0,193,170
0,0,100,0,0,0,0,5258,342,0,0,143,131
0,0,99.799,0.201,0,0,32768,5045,342,0,0,161,136
0,0,99.800,0,0.200,0,0,4305,900,0,0,185,153
0,0,100,0,0,0,0,4684,446,0,0,178,154
0,0,100,0,0,0,0,4008,342,0,0,145,136
0,0,100,0,0,0,0,6937,900,0,0,189,147
0,0,99.800,0,0.200,0,8192,4232,342,0,0,153,120
0,0,99.800,0.200,0,0,24576,3906,342,0,0,156,144
0,0,100,0,0,0,0,3643,900,0,0,166,157
0,0,100,0,0,0,0,4710,342,0,0,154,131
0,0,99.800,0,0.200,0,0,4372,384,0,0,152,130
0,0.200,99.800,0,0,0,16384,4555,900,0,0,207,164
0,0,100,0,0,0,0,6444,474,0,0,185,137
0,0,99.800,0.200,0,0,24576,4066,342,0,0,171,156
0,0,99.800,0,0.200,8192,0,4559,2199,4096,0,194,166
0,0,100,0,0,0,0,4762,482,0,0,161,138
0,0,100,0,0,0,0,6200,342,0,0,148,122
0,0,100,0,0,8192,0,5161,942,4096,0,178,155
0,0,99.800,0,0.200,0,0,4864,350,0,0,156,132
0,0,99.800,0.200,0,0,32768,4002,342,0,0,165,155
0,0,100,0,0,8192,0,4011,900,4096,0,165,153
0,0,100,0,0,0,0,3976,350,0,0,148,128
0,0.200,99.601,0,0.200,0,0,4240,342,0,0,165,138
0,0,100,0,0,0,0,3969,1002,0,0,177,160
0,0,100,0,0,0,0,4358,798,0,0,152,130
0,0,99.800,0.200,0,0,24576,7368,342,0,0,173,143
0,0,99.800,0,0.200,0,49152,4579,900,0,0,180,148
0,0,100,0,0,0,0,4252,342,0,0,158,134
0,0,100,0,0,0,0,5466,342,0,0,157,134
0.200,0,99.601,0,0.200,8192,0,5031,2199,4096,0,197,165
0,0,100,0,0,0,0,3416,350,0,0,141,136
0,0,99.800,0.200,0,0,40960,6048,342,0,0,176,148
0,0,100,0,0,8192,0,5445,900,4096,0,181,158
0,0,99.800,0,0.200,0,0,4678,350,0,0,162,130
0,0,100,0,0,0,0,4140,342,0,0,155,136
0.200,0,99.800,0,0,8192,0,5711,900,4096,0,185,158
0,0,100,0,0,0,0,4690,392,0,0,156,122
0,0,99.400,0.400,0.200,0,24576,4358,342,0,0,159,143
0.201,0.602,98.795,0.402,0,122880,114688,4423,900,4096,0,323,277
0,0,100,0,0,0,0,3372,358,0,0,149,150
0,0,99.800,0,0.200,0,0,5614,342,0,0,152,124
0,0.200,99.800,0,0,0,8192,4389,900,0,0,173,149
0.200,0,99.800,0,0,0,0,4134,342,0,0,159,132
0,0,99.800,0.200,0,0,114688,4070,342,0,0,160,157
0,0,100,0,0,0,0,3873,2199,0,0,189,172
0,0,99.800,0,0.200,0,0,7574,342,0,0,166,134
0,0,100,0,0,0,0,4102,342,0,0,143,122
0,0,100,0,0,0,90112,4599,900,0,0,192,158
0,0,100,0,0,0,0,4488,342,0,0,154,130
0,0,99.400,0.400,0.200,0,24576,4372,342,0,0,173,147
0,0,100,0,0,16384,0,4499,900,8192,0,178,153
2.004,0.401,91.984,5.611,0,7577600,0,7930,2452,0,0,490,417
1.202,1.002,80.160,17.435,0.200,7806976,0,4918,444,0,0,521,557
3.427,0.605,79.839,16.129,0,2637824,0,4703,1364,4096,0,597,724
2,0.400,78.800,18.600,0.200,5562368,0,3774,350,0,0,578,685
1.597,0.599,79.242,18.363,0.200,9453568,237568,4300,342,0,0,518,601
1.205,0.402,79.317,18.876,0.201,8396800,0,5883,908,4096,0,590,727
1.408,0.604,79.276,18.511,0.201,10330112,131072,4388,350,0,0,605,717
2.811,0.402,78.313,18.474,0,8822784,0,5942,350,0,0,535,661
0.803,0.402,79.719,18.876,0.201,9093120,0,4653,2199,4096,0,454,571
0.606,0,80.202,18.990,0.202,9928704,0,3868,350,0,0,464,614
9.495,2.020,73.939,14.343,0.202,6578176,65536,5453,342,0,0,1143,1417
10.163,1.829,76.016,11.789,0.203,4259840,0,4433,950,8192,0,1312,1229
9.200,2.200,76.200,12.200,0.200,6004736,0,4208,510,0,0,772,755
11.400,2.600,74.200,11.600,0.200,4767744,0,3812,342,0,0,976,958
12.024,3.607,75.952,8.216,0.200,5087232,0,8727,900,4096,0,1275,1138
16.397,2.227,72.672,8.502,0.202,7372800,0,4269,584,0,0,2053,1999
16.531,2.449,72.041,8.776,0.204,5079040,57344,4348,342,0,0,1774,1606
17.166,2.196,71.457,8.982,0.200,7667712,0,4171,908,0,0,1324,1094
10.060,1.207,76.056,12.475,0.201,4620288,0,4202,342,0,0,961,915
15.060,3.414,73.092,8.233,0.201,4505600,0,8030,1401,0,0,1956,1739
13.052,1.606,75.100,10.040,0.201,5816320,0,4987,2478,0,0,1495,1421
27.108,3.414,62.048,7.229,0.201,4718592,401408,5556,2882,0,0,2169,1837
14.859,1.606,82.530,0.803,0.201,1581056,40960,6361,3427,0,0,1403,1099
0.602,0,99.398,0,0,0,0,4281,2507,0,0,276,251
0,0,100,0,0,0,0,4780,342,0,0,182,182
2.626,2.222,94.747,0.202,0.202,106496,73728,5644,2839,0,0,1471,1550
0,0,100,0,0,0,0,4871,908,0,0,197,154
0,0,100,0,0,0,0,4702,342,0,0,147,126
0,0,99.800,0.200,0,0,98304,4592,342,0,0,179,148
0,0,99.800,0,0.200,0,0,4673,900,0,0,168,146
0,0,100,0,0,0,0,5138,444,0,0,175,135
0,0,100,0,0,0,155648,4482,798,0,0,173,135
0,0,100,0,0,0,0,4391,900,0,0,189,162
0,0,99.800,0,0.200,0,0,4122,342,0,0,147,124
0,0,99.800,0.200,0,0,24576,9550,342,0,0,196,144
0,0.200,99.800,0,0,0,0,3551,900,0,0,158,146
0,0,99.599,0.401,0,0,57344,5210,342,0,0,176,137
0,0,99.800,0,0.200,0,57344,4408,342,0,0,151,128
0.200,0,99.800,0,0,0,0,4995,2241,0,0,212,169
0,0,100,0,0,0,0,4212,342,0,0,150,130
0,0,99.600,0.400,0,0,40960,5202,342,0,0,177,148
0,0.200,99.600,0,0.200,0,0,4923,900,0,0,186,159
0,0,100,0,0,0,0,5374,342,0,0,173,128
0,0,100,0,0,0,0,3616,342,0,0,147,132
0,0,99.800,0,0.200,0,0,5997,900,0,0,206,158
0,0,100,0,0,0,0,5562,342,0,0,147,122
0,0,99.800,0.200,0,0,24576,4342,342,0,0,166,138
0,0,99.800,0,0.200,0,8192,4455,900,0,0,181,152
0,0,100,0,0,0,0,5356,342,0,0,176,144
0,0,100,0,0,0,0,4402,342,0,0,145,124
0,0,100,0,0,0,0,4307,900,0,0,172,142
0,0.200,99.601,0,0.200,0,0,4354,342,0,0,157,133
0,0,99.799,0.201,0,0,32768,4364,342,0,0,169,155
0,0,100,0,0,0,0,4855,2199,0,0,202,172
0,0,99.800,0,0.200,0,0,9228,342,0,0,163,126
0,0,100,0,0,0,0,4110,342,0,0,143,120
0,0,100,0,0,0,0,4709,900,0,0,182,158
0,0,99.399,0.601,0,0,24576,4742,342,0,0,165,141
0,0,99.800,0,0.200,0,0,4416,342,0,0,161,134
0,0,100,0,0,0,0,5605,1002,0,0,195,151
0,0,100,0,0,0,0,4440,798,0,0,152,130
0,0,100,0,0,0,0,4764,342,0,0,150,131
0,0,99.800,0,0.200,0,0,4837,900,0,0,181,150
0,0,99.799,0.201,0,0,24576,4196,342,0,0,164,144
0,0,100,0,0,0,0,4382,384,0,0,155,132
0,0,100,0,0,0,0,4947,900,0,0,173,142
0,0,99.800,0,0.200,0,0,4384,342,0,0,158,124
0,0,100,0,0,0,81920,6158,342,0,0,177,130
4.800,0.400,94.800,0,0,0,0,6989,2331,0,0,313,221
33.333,6.587,59.481,0.200,0.399,0,114688,5590,2312,0,0,3304,3312
34.077,5.680,60.041,0,0.203,0,0,5606,576,0,0,2863,2324
39.279,4.810,55.511,0,0.401,0,0,9629,2618,0,0,2672,1955
44.399,8.961,46.232,0.204,0.204,557056,0,32354,6580,0,0,3463,3815
38.415,3.252,56.911,1.016,0.407,4825088,0,45085,49281,0,0,5005,5679
54.949,7.071,36.566,1.212,0.202,8560640,663552,10227,900,0,0,4016,4087
24.646,3.030,70.707,1.414,0.202,6037504,0,12607,2003,0,0,2749,2338
23.400,1.200,75.400,0,0,270336,0,161028,111236,0,0,2154,1994
0,0,100,0,0,0,0,4615,900,0,0,205,199
1.406,0.201,98.193,0,0.201,188416,0,5342,1744,0,0,457,423
0,0,100,0,0,0,0,3500,342,0,0,160,176
19.277,1.807,75.502,3.213,0.201,8716288,65536,20482,4128,0,0,1963,1490
36.600,2.600,57,3.400,0.400,6422528,0,43947,2495,0,0,2449,1851
3.018,0.604,93.360,3.018,0,4792320,90112,5828,5409,73728,0,737,626
0,0,100,0,0,0,8192,4377,2215,0,0,213,205
2.200,0.800,96.600,0.200,0.200,229376,0,4620,1807,0,0,509,451
30.584,2.616,62.173,4.225,0.402,3686400,65536,105446,31257,0,0,4393,4449
77.172,14.545,6.061,2.222,0,87154688,0,5204,36415,20480,0,4247,3671
84.400,15,0.600,0,0,116473856,0,5672,452,40960,0,3886,2692
89.600,9.400,1,0,0,125042688,0,4544,554,0,0,3773,2676
88.024,11.776,0.200,0,0,111149056,0,3971,1466,0,0,3011,1957
92.570,5.020,0,2.410,0,120586240,1122304,4006,444,0,0,2536,1603
87.450,11.554,0.398,0.598,0,125042688,65536,4730,494,0,0,2404,1257
86.373,12.425,0.200,1.002,0,146800640,0,4119,909,0,0,2395,1274
81.250,3.226,6.452,9.073,0,68198400,0,4032,342,0,0,2290,1217
78.758,2.806,8.818,9.419,0.200,109764608,0,8082,342,0,0,2253,1183
64.575,13.765,7.287,14.170,0.202,72687616,532480,15223,12431,4096,0,5957,5381
57.143,14.487,13.682,14.487,0.201,24010752,32768,46742,24408,0,0,5341,4451
75.100,7.028,8.032,9.839,0,96337920,0,5030,452,0,0,2665,1415
75.250,9.381,5.589,9.581,0.200,103424000,81920,4619,2200,69632,0,2364,1207
83.534,3.213,1.807,11.446,0,107560960,0,4038,358,40960,0,2166,1006
67.002,6.036,7.847,18.913,0.201,92577792,1122304,4120,452,24576,0,2396,1155
82.731,11.044,0.803,5.422,0,121249792,73728,5405,1019,139264,0,2443,1203
81.076,3.586,14.542,0.797,0,108339200,0,5058,460,163840,0,1882,955
79.760,8.818,3.607,7.615,0.200,98598912,229376,12459,6373,45056,0,2608,1458
79.600,7,4,9.400,0,131563520,0,7891,6464,61440,0,2378,1336
86.318,11.268,1.207,1.207,0,70508544,1122304,4196,452,40960,0,2289,1442
77.318,16.371,3.550,2.564,0.197,20291584,49152,33475,18355,0,0,4303,3894
86.290,6.452,4.435,2.823,0,58449920,0,18412,7064,143360,0,3341,2386
84.692,14.513,0.795,0,0,57925632,32768,4746,452,126976,0,2995,2184
96.393,3.607,0,0,0,70017024,0,5362,358,143360,0,2985,2646
91.800,7.600,0.400,0.200,0,66134016,1130496,4673,1361,36864,0,2537,2557
94.600,5.400,0,0,0,68378624,32768,4996,460,110592,0,2318,2587
85.282,13.911,0.605,0.202,0,63463424,0,14702,7196,147456,0,2628,2513
96.614,2.988,0.199,0.199,0,73097216,0,4287,2310,217088,0,4048,2889
88.577,10.220,1.202,0,0,60801024,0,21111,11594,98304,0,3560,2564
85.972,12.625,0.802,0.601,0,80658432,1130496,36001,18411,4096,0,3717,3091
83.735,15.863,0.402,0,0,89145344,0,4555,1019,8192,0,3494,2647
96.806,3.194,0,0,0,104333312,73728,3952,596,0,0,3941,3110
93.788,6.012,0.200,0,0,101974016,16384,4296,916,0,0,3687,3089
96.994,3.006,0,0,0,106545152,0,4361,909,0,0,3195,3140
84.861,14.542,0.199,0.398,0,68370432,1138688,5060,444,0,0,2614,2614
91.968,7.430,0.402,0,0.201,69042176,0,15005,6432,16384,0,2680,3045
90.688,5.870,3.036,0.405,0,70713344,0,14810,6998,90112,0,2626,2279
81.325,14.659,1.004,3.012,0,18235392,32768,34813,18411,106496,0,3968,3411
88.330,3.018,5.231,3.421,0,36864000,0,5516,5675,81920,0,3205,2315
94.990,3.407,0.401,1.202,0,35913728,1146880,5901,1011,0,0,3112,2499
84.263,14.940,0.598,0,0.199,31252480,0,4022,584,28672,0,2093,2125
97.796,2.204,0,0,0,38141952,0,5738,452,65536,0,1808,2357
96.407,3.194,0.200,0.200,0,31604736,32768,3971,2310,57344,0,2528,2347
79.641,17.166,1.796,1.397,0,23576576,47480832,34813,18417,143360,0,3853,2979
38.755,6.827,36.747,17.671,0,24698880,29999104,26263,12434,61440,0,2249,2179
93.613,2.395,3.992,0,0,17129472,38920192,3725,1019,40960,0,3034,2438
76.353,18.838,4.208,0.401,0.200,30171136,17301504,4314,460,12288,0,2616,1677
97.400,2.600,0,0,0,30203904,23592960,4334,460,73728,0,2954,1968
92.958,4.427,0.201,2.414,0,30982144,36249600,8841,10441,24576,0,2904,1911
27.968,6.439,43.662,21.932,0,15204352,30253056,4364,11884,0,0,1410,859
3.823,2.414,69.215,24.346,0.201,4349952,59334656,4720,4158,0,0,577,521
0,0.604,81.288,17.907,0.201,0,162848768,4325,909,0,0,616,352
0,1.008,80.242,18.750,0,8192,149422080,3990,342,0,0,703,511
0,0.803,78.715,20.281,0.201,8192,179118080,3464,350,0,0,676,433
0.200,1.202,80.160,18.437,0,8192,153657344,3773,1041,0,0,748,581
0,1.200,81.400,17.200,0.200,8192,135462912,6090,482,0,0,604,288
0,2.004,79.760,18.236,0,0,193355776,3812,350,0,0,919,508
0.200,2.004,86.172,11.423,0.200,8192,248020992,4317,2200,0,0,1021,444
9.658,1.811,65.996,22.334,0.201,868352,62578688,89845,13584,0,0,2037,1957
8.417,1.804,66.333,23.246,0.200,1261568,67420160,39309,52494857,0,0,3790,1436
5.680,1.014,67.951,25.355,0,1548288,35504128,20662,787810,0,0,1229,1175
58.683,8.383,23.553,8.982,0.399,1810432,68173824,103099952,50181560,0,0,8592,4084
95.200,3.800,0.800,0.200,0,16384,94126080,4344,452,0,0,2759,1967
94.545,2.626,1.414,1.414,0,245760,172466176,6747,2576,0,0,2798,1607
68.889,1.616,20.808,8.485,0.202,204800,71843840,4940,3397,4096,0,3523,3114
71.690,1.018,21.181,6.110,0,352256,26632192,5192,2416,0,0,2716,2374
88.377,8.617,1.202,1.603,0.200,65536,128516096,4482,1163,0,0,2299,1286
25.558,69.574,3.448,1.420,0,0,75251712,4340,452,0,0,3930,3104
53.892,24.950,16.367,4.790,0,8192,172269568,16144,10408382,0,0,2568,1032
98.397,0.802,0.802,0,0,8192,109330432,26017,39348642,0,0,3636,814
82.329,1.205,13.253,3.213,0,0,43089920,30726,43303890,0,0,3261,635
68.283,13.737,12.121,5.657,0.202,0,37380096,80623045,9299657,0,0,5876,4005
96.787,2.610,0.402,0.201,0,0,114171904,21629444,12481,0,0,2562,956
79.960,18.437,1.403,0.200,0,0,63700992,5668,3192,0,0,1995,892
98.800,1,0.200,0,0,8192,76808192,7826,4236,0,0,2090,1057
99.400,0.600,0,0,0,0,150093824,24675,31348667,0,0,3556,672
87.550,10.643,1.205,0.602,0,8192,82518016,39078345,19897576,0,0,4930,2548
93.725,5.061,0.810,0.405,0,0,192741376,62174672,76354,0,0,4390,1980
97.773,1.215,0.810,0.202,0,8192,173719552,31290,40811116,0,0,4270,1288
98.800,0.800,0.200,0.200,0,8192,156426240,14205,9418920,0,0,2551,1063
97.600,2,0.400,0,0,0,0,5504,350,0,0,1515,277
84.200,14,1.600,0.200,0,0,1212416,87856511,121960,0,0,4531,2475
98.597,1.403,0,0,0,0,90112,11415773,50248707,0,0,3774,753
97.595,0.601,1.804,0,0,0,0,8278,6882,0,0,1791,1408
92.600,6.800,0.600,0,0,0,0,5399,995,0,0,1563,409
94.578,5.221,0.201,0,0,8192,406937600,20283692,41211261,0,0,5242,1264
87.026,11.178,1.597,0.200,0,0,1114112,78584000,9707850,0,0,5098,2733
92.385,6.814,0.802,0,0,0,81920,5427,3610,0,0,1569,666
97.206,0.599,1.996,0,0.200,0,0,42923,51438778,0,0,4121,1070
99.198,0.802,0,0,0,0,0,4058,538,0,0,1454,252
90.161,8.635,1.205,0,0,0,0,60010684,85440,0,0,3189,1426
90.400,7.600,2,0,0,0,1409024,42437105,49444034,0,0,4136,1091
98.800,0.400,0.800,0,0,0,65536,9856,4603264,0,0,1752,655
98.597,0.802,0.601,0,0,0,0,6379,3619,0,0,1605,576
85.458,14.143,0.398,0,0,0,0,20226195,20339440,0,0,2878,695
94,5.800,0.200,0,0,0,0,42450218,29668903,0,0,3649,1348
94.800,4.400,0.600,0.200,0,0,958464,39329000,48373,0,0,3090,1568
98.211,0.596,1.193,0,0,0,65536,32472,40561558,0,0,3242,585
98.397,0.802,0.802,0,0,0,0,11792,10204272,0,0,2046,597
96.579,3.219,0.201,0,0,0,0,21158816,32776,0,0,2119,705
89.357,9.237,1.406,0,0,0,0,92990200,20586534,0,0,4771,1784
93.800,5.600,0.600,0,0,0,0,25972,28673722,0,0,2607,541
99.600,0.200,0.200,0,0,0,1007616,6863,7136,0,0,1632,587
97.200,2.400,0.400,0,0,0,0,36769,40276882,0,0,3046,546
86.200,8,5.800,0,0,0,0,20569859,10002459,0,0,2349,688
92.786,6.814,0.401,0,0,0,0,60681268,94026,0,0,3656,1656
95.409,4.391,0.200,0,0,32768,320135168,44568,39955239,0,0,4467,1430
97.390,2.209,0.402,0,0,16384,199417856,19900036,10992484,0,0,3506,1295
96.414,1.992,1.394,0.199,0,0,1040384,17824,9712927,0,0,1998,599
94.177,5.622,0.201,0,0,0,0,26861160,29007645,0,0,3546,1047
94.212,5.190,0.599,0,0,0,0,53699420,9012309,0,0,3002,994
97.395,2.204,0.401,0,0,0,0,19586319,28729,0,0,1996,850
97.800,1.800,0.400,0,0,8192,253853696,35637,39752960,0,0,4002,804
96.806,2.994,0.200,0,0,0,1015808,19231996,26716,0,0,1954,661
85.400,13,1.400,0,0.200,0,0,59467072,41051079,0,0,6065,2651
96.579,3.219,0.201,0,0,0,0,20599486,19993506,0,0,2725,827
99.002,0.599,0.399,0,0,0,0,6282,4366,0,0,1647,760
90.381,9.018,0.601,0,0,0,81920,20921732,31887,0,0,2035,696
92.800,6.600,0.400,0.200,0,8192,253304832,20343696,21429214,0,0,3850,1130
96.806,2.595,0.599,0,0,0,0,41985216,21008808,0,0,3185,913
91,8.200,0.800,0,0,0,0,19097979,40586952,0,0,3959,939
98.798,1.002,0.200,0,0,0,0,16642,21088865,0,0,2400,491
96.593,3.206,0.200,0,0,0,73728,19276256,29500,0,0,1959,802
92.415,6.986,0.599,0,0,0,950272,42134421,59549,0,0,2821,1336
90.800,8.400,0.600,0.200,0,8192,250372096,41491111,20182228,0,0,4766,1752
99.399,0.401,0.200,0,0,0,0,16363,19774750,0,0,2196,675
96.185,3.614,0.201,0,0,0,0,38436,41992930,0,0,3106,712
86.600,10,3.400,0,0,0,65536,21089751,22381038,0,0,3051,912
92.200,4.400,3.400,0,0,0,901120,40326416,66221,0,0,2568,1044
94.378,5.422,0.201,0,0,8192,158056448,42377607,59407,0,0,3317,1688
97.600,2,0.400,0,0,8192,253616128,33062,41773338,0,0,3971,887
97.390,2.410,0.201,0,0,0,0,12257,9430214,0,0,1926,423
93.173,6.024,0.803,0,0,0,90112,59791196,21370719,0,0,3920,1464
96.593,3.206,0.200,0,0,0,909312,20592757,29777402,0,0,3142,784
96.407,2.794,0.798,0,0,0,0,20806453,35769,0,0,2256,1037
98.998,1.002,0,0,0,16384,263692288,5949,2305,4096,0,2614,834
96.200,3.600,0.200,0,0,0,42303488,20512375,21207003,0,0,3099,747
82.800,5.400,11.600,0,0.200,0,65536,17468,21463991,0,0,2348,655
53.414,2.008,44.578,0,0,0,0,5863,22820,0,0,1322,358
