"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node2.wang2978-test.uwmadison744-f22-pg0.wisc.cloudlab.us",,,,"User:","Yuhan"
"Cmdline:","dstat --output monitering4_3.csv",,,,"Date:","28 Sep 2022 00:47:47 CDT"
"total cpu usage",,,,,"dsk/total",,"net/total",,"paging",,"system",
68.876,6.024,8.434,16.466,0.201,112353280,1097728,5170,350,0,0,2105,949
70.101,2.626,8.889,18.384,0,119881728,0,16162,9882,0,0,2193,970
59.082,6.188,11.776,22.754,0.200,92528640,98304,7824,444,0,0,2025,912
55.061,14.777,8.097,22.065,0,57622528,753664,20505,11195,0,0,3729,2724
78.112,2.811,5.823,13.052,0.201,114335744,0,3775,909,0,0,2450,1122
73.547,7.816,2.605,16.032,0,115941376,262144,15439,17382,0,0,2224,1212
74.950,12.224,2.405,10.421,0,85204992,876544,14394,12296,159744,0,2643,2015
68.663,13.772,6.188,11.178,0.200,96632832,73728,29481,35944,102400,0,2755,1725
68.938,2.806,16.032,12.224,0,116310016,0,3976,358,225280,0,1921,837
84.105,8.451,0.604,6.841,0,173457408,0,10972,8816,81920,0,2292,1119
59.281,2.395,9.381,28.743,0.200,100925440,1130496,10225,9579,0,0,1826,910
78.068,13.280,0.805,7.847,0,132562944,8192,10503,650,69632,0,2164,970
80.160,2.204,3.607,14.028,0,129703936,40960,5180,460,81920,0,2313,928
74.451,6.188,4.990,14.172,0.200,102293504,172032,12830,2253,143360,0,2464,1262
85.685,10.484,1.008,2.823,0,127672320,409600,6714,1438,311296,0,2458,1814
76.673,2.231,2.637,18.458,0,118571008,49152,12308,9131,98304,0,2339,1316
70.600,16.200,1.600,11.600,0,91914240,1138688,21709,26756,81920,0,2506,1855
84.538,10.442,1.807,3.012,0.201,63242240,40960,29486,28209,155648,0,2982,2541
90.040,7.968,0.797,1.195,0,118300672,0,4516,358,49152,0,3179,2267
91.751,2.817,2.414,3.018,0,72351744,0,11583,9371,0,0,2805,2005
86.255,10.558,0.199,2.988,0,118906880,1163264,4314,342,81920,0,2762,1913
87.575,9.619,0.802,2.004,0,79060992,0,16275,10426,98304,0,2666,1857
91.400,7,0.600,1,0,101941248,57344,16311,10416,155648,0,2696,1964
82.020,11.313,3.232,3.434,0,121339904,0,19185,10061,40960,0,3298,2233
85.230,6.786,1.198,6.587,0.200,97886208,0,29154,35197,57344,0,2900,1803
70.482,9.036,9.639,10.843,0,41967616,23855104,21095,19752,53248,0,2798,2129
63.727,12.826,11.824,11.623,0,36970496,38920192,4204,358,0,0,2381,1844
88.800,4.200,0,6.800,0.200,58335232,26214400,10074,9195,69632,0,2932,1924
93.014,4.391,0,2.595,0,74473472,30703616,4553,1781,139264,0,2482,1689
86.345,10.040,2.410,1.205,0,34603008,29360128,18740,18663,0,0,2883,2991
76.553,5.411,6.012,11.824,0.200,27017216,5570560,12074,9751,0,0,2794,1855
63.508,5.242,16.129,15.121,0,36659200,29483008,18390,10716,57344,0,2627,1988
73.307,15.139,5.179,6.175,0.199,52477952,19922944,14826,17699,90112,0,2613,1615
73.453,8.583,3.593,14.371,0,27639808,16834560,20061,11252,102400,0,3218,2408
61.569,5.634,8.652,23.944,0.201,14721024,26214400,16227,19378,225280,0,2504,1439
60.922,6.012,11.222,21.844,0,63217664,15466496,6278,690,49152,0,2384,1123
37.475,1.804,29.259,31.263,0.200,43524096,22667264,19449,3045,0,0,1691,956
58.871,5.242,11.895,23.790,0.202,55877632,21504000,10737,1534,0,0,2628,1490
54.125,3.421,7.042,35.211,0.201,61046784,21544960,10204,1082,16384,0,2950,1820
44.355,4.032,24.194,27.218,0.202,26361856,45686784,12714,1384,65536,0,1854,981
14.718,3.831,56.653,24.597,0.202,15736832,69517312,7404,1523,0,0,1458,1512
13.508,0.806,52.823,32.863,0,40615936,22069248,6917,650,0,0,951,681
19.478,1.205,47.992,31.124,0.201,24150016,30597120,13580,646,0,0,1044,633
34.686,4.260,46.856,13.996,0.203,532480,101236736,32027,170337,0,0,3424,3280
76.613,7.863,11.895,3.629,0,73728,167247872,108705231,95968,0,0,6791,3800
85.629,13.373,0.798,0.200,0,8192,153632768,6717,452,0,0,2945,1762
85.772,3.252,5.691,5.081,0.203,65536,119635968,58863,47145935,0,0,6888,3957
90.854,2.846,4.675,1.626,0,0,149422080,33540,54017260,0,0,6297,2871
90.619,0.798,4.790,3.792,0,32768,70778880,4482,446,0,0,2218,1304
98.597,1.202,0.200,0,0,24576,161947648,11127,8108,0,0,2575,1307
80.684,18.712,0.402,0.201,0,8192,247685120,7402,1776,0,0,3793,2324
30.140,69.261,0.399,0.200,0,0,78643200,15713,6829,0,0,3543,2380
67.535,7.214,18.637,6.413,0.200,8192,90767360,4579,1135,0,0,1602,570
89.157,9.438,1.004,0.402,0,0,127328256,32322964,30860,0,0,4078,2507
88.911,8.468,1.815,0.806,0,0,62144512,68282933,39696,0,0,4778,3630
98.802,0.998,0.200,0,0,8192,133169152,22433,10517991,0,0,2629,1265
96.781,1.610,1.207,0.402,0,0,85737472,68054,40750335,0,0,4705,1892
98.406,1.195,0.199,0.199,0,8192,160612352,84615,44082902,0,0,4640,1185
93.939,5.657,0.404,0,0,0,149979136,19907618,6785531,0,0,3206,1197
89.800,9,0.800,0.400,0,8192,199335936,69666566,51823,0,0,4731,2550
87.800,11.600,0.600,0,0,16384,96501760,10087138,19114,0,0,2560,1405
97.600,1.600,0.600,0.200,0,0,112197632,17149,8335,0,0,2559,1541
99.200,0.600,0.200,0,0,0,120700928,7714,444,0,0,1926,485
92.771,7.028,0.201,0,0,8192,105136128,29548829,31404,0,0,2844,1447
92.555,6.439,1.006,0,0,0,90112,70056519,50599666,0,0,6488,2406
82.800,16.400,0.800,0,0,0,0,69171,35367804,0,0,3320,1411
97.605,0.998,1.397,0,0,0,0,22965,14231843,0,0,2283,1177
98.597,0.802,0.601,0,0,0,1024000,15781,12289,0,0,1883,710
91.218,7.784,0.798,0.200,0,8192,177496064,40948133,36063,0,0,3401,1600
91.751,7.243,0.604,0.402,0,8192,474865664,59689609,50788,0,0,5634,2566
80.962,18.036,1.002,0,0,0,0,169774,93820398,0,0,5598,1416
99.599,0.401,0,0,0,0,0,28024,9766765,0,0,2275,954
96.994,1.202,0.200,1.603,0,0,1040384,6988,1874,0,0,1551,332
88.934,10.463,0.604,0,0,0,0,83434240,89971,0,0,4937,2663
95.190,4.208,0.401,0,0.200,139264,98304,20362700,18313,0,0,2205,1196
82.200,17,0.600,0.200,0,8192,218824704,24249,9205396,0,0,3023,1179
98.594,0.803,0.602,0,0,0,38715392,151251,95774053,0,0,7437,1536
98.600,1.200,0.200,0,0,0,999424,6570,1596,0,0,1538,340
91.984,7.214,0.802,0,0,0,0,61639938,58038,0,0,3691,1908
95.181,4.217,0.602,0,0,0,139264,39562169,37675,0,0,2864,1440
89.759,9.036,1.205,0,0,0,0,25715,9585447,0,0,2126,896
99.198,0.601,0.200,0,0,0,483328,102975,52388628,0,0,3852,911
98.196,1.804,0,0,0,2842624,950272,89679,42293667,0,0,3932,1430
89.558,9.639,0.803,0,0,0,0,75295234,64779,0,0,3506,1461
94.790,5.210,0,0,0,0,0,38459612,35322,0,0,2741,1237
98.410,0.795,0.795,0,0,0,98304,27673,10243772,0,0,2268,915
97.992,1.606,0.201,0.201,0,8192,259751936,70080,40300645,0,0,4837,1348
98.800,1.200,0,0,0,0,5439488,72060,37524249,0,0,3354,605
92.786,7.214,0,0,0,0,0,60154172,12456613,0,0,3728,1365
97.012,2.789,0.199,0,0,0,0,19621061,21986,0,0,2114,918
92.771,6.426,0.803,0,0,0,65536,19222416,23044,0,0,2333,1278
99.398,0.402,0.201,0,0,0,0,76436,29846656,0,0,3189,840
95.409,3.593,0.599,0.399,0,8192,252379136,36889,20401670,0,0,3405,883
91.018,8.583,0.399,0,0,0,0,77782170,9727786,0,0,4520,2006
95.792,3.607,0.601,0,0,0,0,19125028,39859038,0,0,3652,1289
99.200,0.800,0,0,0,0,73728,5158,2508,0,0,1595,877
99,0.400,0.600,0,0,0,0,23671,9385584,0,0,2273,627
94.600,3.600,0.400,1.400,0,0,983040,22213095,29648061,0,0,3315,896
89.960,9.839,0.201,0,0,16384,400687104,59340243,2043484,0,0,5008,2366
87.575,5.812,6.613,0,0,0,2711552,18448272,21222849,0,0,3035,890
98.600,0.800,0.600,0,0,0,65536,77241,40271470,0,0,3854,1316
99.398,0,0.602,0,0,0,0,19311,2544,0,0,1609,549
79.722,5.368,14.911,0,0,0,0,28655,10048996,0,0,1916,540
95.600,4.200,0.200,0,0,0,1015808,10241070,29943522,0,0,3332,967
89.157,10.843,0,0,0,8192,356950016,68105937,10992797,0,0,5518,1917
97.809,1.793,0.398,0,0,0,262144,19336396,10359541,0,0,3071,1389
98.592,0.805,0.604,0,0,0,0,57087,30548693,0,0,3034,1032
99.598,0.201,0.201,0,0,0,0,38968,20691481,0,0,2615,486
92,7.600,0.400,0,0,0,1073152,52790892,52188,0,0,3326,1317
95.200,4.800,0,0,0,0,0,50413059,29164646,0,0,4852,1673
97.992,1.606,0.402,0,0,32768,263446528,26722,9421942,12288,0,3178,1443
99.200,0.400,0.400,0,0,0,0,18315,7051,0,0,1752,883
99.599,0.401,0,0,0,0,0,95231,53596293,0,0,3918,758
89,7.800,0.600,2.600,0,0,1015808,40864411,9908400,0,0,3424,1287
92.292,6.085,1.420,0,0.203,0,0,62617034,31329194,0,0,6959,3537
99.200,0.400,0.400,0,0,8192,76333056,27324,9384346,0,0,2612,1000
97.791,1.004,0.803,0.402,0,0,178069504,13886,10518,0,0,2726,1097
99.401,0.200,0.399,0,0,0,0,24483,9825090,0,0,1828,366
85.800,12.800,1.400,0,0,0,1236992,80473905,19790096,0,0,5305,2331
98.594,1.205,0.201,0,0,0,0,19910500,72530547,0,0,5167,1142
99.800,0,0.200,0,0,0,73728,5285,3914,0,0,1635,838
99,0.800,0.200,0,0,8192,273522688,20209,6927,0,0,2816,862
96.800,2.600,0.600,0,0,0,0,22126,6096,0,0,1681,512
45.382,8.835,45.582,0.201,0,0,1220608,31981,2084,0,0,2099,1167
0.200,0,99.599,0,0.200,0,0,37479,2349,0,0,325,353
24.280,1.646,73.868,0,0.206,0,0,38172,2398,0,0,6398,7137
89.069,4.656,3.441,2.834,0,0,32768,79724128,96247113,0,0,8603,2731
98.207,1.594,0.199,0,0,8192,251052032,3605,1003,0,0,2568,1026
99.800,0,0.200,0,0,0,0,4390,350,0,0,1506,372
89.357,8.835,1.807,0,0,0,1253376,63708093,9629676,0,0,5785,3984
97,3,0,0,0,0,0,16156900,86943995,0,0,5721,1217
98.798,0.200,1.002,0,0,0,90112,16027,736,0,0,1533,443
90.220,9.182,0.399,0.200,0,8192,196386816,63481631,22287024,0,0,5932,2606
96.579,3.421,0,0,0,8192,52576256,16254945,74008796,0,0,5388,1211
99,0.200,0.800,0,0,0,1236992,3718,350,0,0,1498,345
89.600,9.600,0.600,0,0.200,0,0,79769582,38657809,0,0,5726,2387
97.800,1.400,0.800,0,0,0,73728,132686,57723210,0,0,3991,916
98.795,1.205,0,0,0,0,0,3932,342,0,0,1471,300
87.375,11.423,1.002,0.200,0,16384,297631744,80067195,96566795,0,0,9284,3482
98,1,1,0,0,0,108855296,3953,909,0,0,2005,576
93.800,6.200,0,0,0,0,1253376,16008587,38614280,0,0,3654,898
93,6.200,0.800,0,0,0,73728,63931405,57631552,0,0,5541,1742
100,0,0,0,0,0,0,9189,901,0,0,1497,347
87.575,11.022,1.403,0,0,0,0,80034067,86592325,0,0,8966,2958
97.400,2.600,0,0,0,8192,285089792,25485,9535091,0,0,3076,779
98.600,1.400,0,0,0,0,79495168,90935,38381589,0,0,3448,617
87.800,10.400,1.800,0,0,0,73728,79253859,57942558,0,0,9477,4931
98.597,0.802,0.601,0,0,0,0,27987,9707105,0,0,2003,478
97.800,1.800,0.400,0,0,8192,0,171372,77216342,4096,0,4841,823
92.200,7.200,0.600,0,0,0,0,63937342,9565545,0,0,5707,3178
95.600,4.400,0,0,0,8192,263135232,16199263,57907441,0,0,5341,1272
92.184,6.613,1.202,0,0,0,81920,31663149,28713673,0,0,4514,1710
95.992,3.407,0.601,0,0,0,0,47687668,19326300,0,0,3668,1198
99.202,0.798,0,0,0,0,0,165683,67263041,0,0,4006,749
90.982,8.617,0.401,0,0,0,0,63957292,29198422,0,0,4433,1660
96.393,3.206,0.401,0,0,0,0,16335185,38653510,0,0,3527,868
96.787,2.008,1.004,0.201,0,8192,252542976,94568,38770028,0,0,3964,992
89.579,9.619,0.601,0,0.200,0,0,79664309,9739047,0,0,5585,2860
99,0.800,0.200,0,0,0,0,93949,19358131,0,0,2281,545
94.378,5.221,0.402,0,0,0,0,31996764,28953764,0,0,3608,1147
95.190,4.810,0,0,0,0,0,47554257,56363,0,0,2957,1144
99.401,0.399,0.200,0,0,0,1204224,62321,2088,0,0,1540,426
88.822,10.778,0.399,0,0,8192,186597376,79610920,95989,0,0,5656,2653
98.397,1.202,0.401,0,0,0,0,44382,41725951,0,0,3231,801
98.204,1.198,0.599,0,0,0,0,88216,108847463,0,0,5748,617
35.542,7.831,56.627,0,0,0,0,5271,1688,0,0,1285,703
11.245,0.402,87.550,0.602,0.201,0,65536,59155,3579,0,0,1023,1020
90.982,3.808,5.010,0.200,0,8192,258785280,57495456,62651202,0,0,7570,2286
97.395,2.605,0,0,0,8192,276807680,3952,452,0,0,2700,974
81.437,17.365,1.198,0,0,0,0,4861,909,0,0,1545,360
91.566,7.831,0.602,0,0,0,0,46080384,62889054,0,0,5663,1763
97.600,2.200,0.200,0,0,0,0,11540174,16633,0,0,1948,780
97.206,2.794,0,0,0,0,1368064,182796,50009899,0,0,3598,794
91.182,8.417,0.401,0,0,0,60514304,57398665,12653544,0,0,5380,2371
65.531,23.447,10.220,0.802,0,8192,295124992,5192,342,0,0,2586,750
94.790,3.006,2.204,0,0,0,0,11657654,62692481,0,0,4945,1041
91.784,6.814,1.403,0,0,0,0,45958160,65026,0,0,3601,1724
98.400,1.600,0,0,0,0,1064960,222890,62764022,0,0,4075,776
92.800,7,0.200,0,0,0,81920,46015690,63743,0,0,3078,1301
95.800,3.600,0.600,0,0,8192,112566272,11707781,56267747,0,0,4830,1227
91.182,8.617,0.200,0,0,8192,251060224,45900799,6395671,0,0,4152,1582
96.806,2.794,0.399,0,0,0,0,11640099,31337842,0,0,3132,829
94.012,5.190,0.599,0.200,0,8192,1179648,11608009,31193769,4096,0,3158,831
93.186,6.613,0.200,0,0,0,90112,46089469,12522216,0,0,3732,1711
99.200,0.800,0,0,0,0,0,162547,45823233,0,0,3556,647
92.184,7.615,0.200,0,0,0,43819008,45535429,10757837,0,0,4199,2387
95.800,3.600,0.600,0,0,8192,302284800,11603781,50244039,0,0,5035,1368
91.600,5.800,1.200,1.400,0,0,1163264,34481649,6234254,0,0,2751,869
94.980,5.020,0,0,0,0,0,23327293,37712892,0,0,3728,969
97.400,2.600,0,0,0,0,73728,11324450,24942187,0,0,2980,722
92.400,7.200,0.400,0,0,0,0,45793732,31367851,0,0,4065,1445
97.006,2.196,0.798,0,0,0,0,106327,25055651,0,0,2822,678
90.982,8.417,0.601,0,0,16384,361029632,46176042,31621021,0,0,6055,1711
97,3,0,0,0,0,176652288,11856736,31601409,0,0,3927,1032
91.400,7.600,1,0,0,0,73728,45954629,6330658,0,0,3548,1529
97.395,2.605,0,0,0,0,0,11546639,12604321,0,0,2495,834
93.988,4.609,1.202,0,0.200,0,0,23053670,18861357,0,0,3182,1014
94.389,5.010,0.601,0,0,0,0,34255928,47228,0,0,2504,951
95.391,3.206,1.202,0.200,0,0,155435008,11474496,18172,0,0,2706,1065
92.555,7.243,0.201,0,0,0,28000256,34557075,44723,0,0,2896,1274
98.606,0.996,0.398,0,0,0,90112,11420508,7588317,0,0,2347,727
60.563,7.847,31.590,0,0,0,0,106350,126096691,0,0,6624,1290
8.249,1.811,89.940,0,0,0,0,5137,1595,0,0,431,355
57.884,2.595,39.321,0,0.200,0,1073152,53872601,58694682,0,0,6095,2550
98.200,1.400,0.200,0.200,0,8192,222117888,4238,342,0,0,2360,767
98.802,0.798,0.399,0,0,0,120373248,5601,909,0,0,2017,645
92.184,7.214,0.601,0,0,0,0,10822950,29485108,0,0,4326,2123
95.591,4.008,0.401,0,0,0,0,43131300,29466530,0,0,4567,1512
98.800,0.400,0.800,0,0,0,1245184,21039,1127,0,0,1586,485
90.200,9,0.800,0,0,0,0,53752520,29260050,0,0,5911,2927
99.399,0.601,0,0,0,0,13107200,130091,29463086,0,0,3112,600
90.818,9.182,0,0,0,0,361201664,43008300,29367586,0,0,5506,1538
96.800,3.200,0,0,0,0,120135680,10965654,29430739,0,0,4170,857
89.980,6.413,3.607,0,0,0,0,32469548,29470235,0,0,4614,1781
93.200,4,0,2.800,0,0,1179648,21585085,14942124,0,0,3226,948
95.210,4.591,0.200,0,0,0,0,10924690,43731793,0,0,4201,889
92.757,6.036,1.207,0,0,0,90112,42944385,61243,0,0,3681,1833
95.382,2.410,2.209,0,0,0,180903936,228301,52856930,0,0,4672,1067
90.180,9.419,0.401,0,0,0,334823424,42917734,5940797,0,0,4606,1735
97.595,2.204,0.200,0,0,0,1097728,11116069,40899461,0,0,3782,930
93.613,5.988,0.399,0,0,0,0,32021830,17607885,0,0,3582,1431
85.800,6,8.200,0,0,0,73728,21391875,23689239,0,0,3099,1142
97.800,2.200,0,0,0,0,0,5432048,35359086,0,0,3348,984
93.200,6.400,0.400,0,0,0,75808768,37934277,17681667,0,0,4402,1640
95.010,4.790,0,0.200,0,0,286277632,11020393,41111298,0,0,4738,1100
86.228,8.383,5.190,0,0.200,0,0,42610644,65652,0,0,3427,1778
96.185,3.012,0.803,0,0,0,73728,10843918,58537694,0,0,4999,1159
92.615,7.186,0.200,0,0,0,0,43108759,61936,0,0,2980,1124
98,1.800,0.200,0,0,0,0,224879,53032972,0,0,3861,842
83.367,5.210,11.423,0,0,0,28106752,11013789,5978957,0,0,2573,1080
91.383,8.216,0.200,0.200,0,0,411033600,43100790,17889925,0,0,6036,2055
97.400,2.600,0,0,0,0,27172864,10788568,11754907,0,0,2977,702
92.570,7.229,0.201,0,0,0,73728,42960017,11857359,0,0,4315,2168
97.400,2.400,0.200,0,0,0,0,10710127,17671398,0,0,2515,760
84.137,9.639,6.225,0,0,589824,1196032,43025474,68822,0,0,4848,2846
96.994,2.806,0.200,0,0,2138112,0,70185,3165,0,0,2477,1570
95.210,3.992,0.798,0,0,0,168665088,10682474,25204022,0,0,3603,1046
35.614,5.433,58.753,0,0.201,0,122880,86202,106493459,0,0,5073,619
6.036,1.207,92.757,0,0,0,0,5161,1139,0,0,422,370
64.040,2.626,33.131,0.202,0,0,1171456,53226556,57935153,0,0,6438,2427
99.599,0.401,0,0,0,0,0,5062,342,0,0,1500,575
89.379,2.806,7.816,0,0,0,144465920,17990,1295,0,0,2129,784
97,2.800,0.200,0,0,0,357490688,144419,29077337,0,0,4422,965
90.400,8.600,0.800,0,0.200,0,32768,53192449,29096691,0,0,5025,2271
99.198,0.802,0,0,0,0,0,141999,28799755,0,0,2779,744
85.141,9.839,3.815,1.205,0,0,1376256,53079912,17505947,0,0,5191,2513
98,1.200,0.800,0,0,0,0,197165,40564292,0,0,3515,852
93.535,5.657,0.808,0,0,0,0,31780755,8666474,0,0,4645,2594
93.988,5.812,0.200,0,0,0,403439616,21484839,37810393,0,0,6184,1407
85.200,4,10.800,0,0,0,91529216,58080,11653208,0,0,2356,751
87.200,9.200,1,2.600,0,0,1302528,53371319,34875798,0,0,5222,1886
99.400,0.600,0,0,0,0,0,105392,23049493,0,0,2394,541
92,7.600,0.400,0,0,0,0,42554398,34824076,0,0,4783,1602
96.994,2.405,0.601,0,0,0,73728,10771832,23207536,0,0,2915,783
92.600,6.800,0.600,0,0,0,338403328,31921601,11544996,0,0,4573,1612
95.582,4.217,0.201,0,0,0,1187840,21517044,46199480,0,0,4334,1301
98.800,0.800,0.400,0,0,0,0,57728,11684003,0,0,1978,572
90.964,8.635,0.402,0,0,0,0,52805145,46624434,0,0,5860,2333
88.600,2.400,9,0,0,0,0,58998,11641932,0,0,1841,571
91.784,8.016,0.200,0,0,0,81920,42804167,46373352,0,0,5283,1730
94.810,4.790,0.200,0.200,0,8192,343097344,10721486,14756,0,0,3137,1076
93,6.600,0.400,0,0,0,110600192,10623613,51962797,0,0,5748,1958
96.192,2.605,1.002,0,0.200,0,0,31736528,5852620,0,0,3340,1612
96.185,3.815,0,0,0,0,0,10677906,34849316,0,0,3538,868
94.200,5.600,0.200,0,0,0,0,42665892,23438879,0,0,4108,1406
97.405,2.595,0,0,0,0,1294336,11001970,17612788,0,0,2829,886
84,11,4.600,0.400,0,0,285376512,31878389,11631322,0,0,4866,1854
96.600,3.400,0,0,0,0,210001920,21267459,5843616,0,0,3438,1047
94.200,5.600,0.200,0,0,0,0,31956594,23295457,0,0,4021,1526
95.600,4,0.400,0,0,0,0,21055858,30786,0,0,2226,839
95.190,3.808,1.002,0,0,0,1187840,10673823,91510,0,0,2444,1184
85.170,6.814,8.016,0,0,0,0,10900473,187809512,0,0,9728,1172
40.443,0.805,58.551,0.201,0,0,33161216,22830,25700163,0,0,1948,497
5.812,2.605,91.383,0,0.200,0,0,78414,2162,0,0,558,445
65.121,2.218,32.661,0,0,0,0,54374713,55307391,0,0,6196,2675
98.800,0.600,0.600,0,0,0,0,4666,342,0,0,1573,592
100,0,0,0,0,8192,1212416,3872,1735,4096,0,1495,389
85.200,8.600,4.800,1.200,0.200,0,79224832,43493477,33269998,0,0,4954,2096
95.418,4.382,0.199,0,0,0,421552128,11012557,22205285,0,0,4371,1319
98.592,1.408,0,0,0,0,73728,57736,5475623,0,0,1746,341
89.222,9.381,1.397,0,0,0,0,54394147,49825678,0,0,7540,3836
99.399,0.601,0,0,0,0,0,10352,736,0,0,1630,485
90.161,9.036,0.803,0,0,0,1277952,54403876,38841129,0,0,5287,1718
99.002,0.798,0.200,0,0,0,0,111429,16516420,0,0,2144,548
90.600,9.200,0.200,0,0,0,364625920,43636576,27760666,0,0,6483,2458
95.825,3.579,0.398,0.199,0,0,94281728,11022789,27655645,0,0,3485,973
92.771,3.012,4.217,0,0,0,0,155682,27532928,0,0,2788,773
86.172,9.419,1.804,2.605,0,0,1286144,54311927,22150983,0,0,5981,3113
99.002,0.798,0.200,0,0,0,0,154128,27677388,0,0,2741,563
90.782,8.417,0.802,0,0,0,0,54394900,16665398,0,0,4868,2512
98.200,1.400,0.400,0,0,0,300081152,92113,16428336,0,0,3568,871
90.220,8.782,0.798,0.200,0,0,72286208,43136272,33133283,0,0,5892,2554
97.194,2.806,0,0,0,0,1171456,10914223,22207907,0,0,2889,801
93.800,6,0.200,0,0,0,65536,25142007,16743968,0,0,3981,1568
