"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node0.wang2978-test.uwmadison744-f22-pg0.wisc.cloudlab.us",,,,"User:","Yuhan"
"Cmdline:","dstat --output monitering2_1.csv",,,,"Date:","27 Sep 2022 19:19:03 CDT"
"total cpu usage",,,,,"dsk/total",,"net/total",,"paging",,"system",
0.200,0,99.599,0.200,0,0,57344,6496,444,0,0,296,324
0,0,100,0,0,0,0,5100,872,0,0,267,310
0,0,99.800,0,0.200,0,0,5606,560,0,0,279,334
0,0.200,99.800,0,0,0,0,8508,342,0,0,262,322
0.200,0,99.800,0,0,0,0,4854,342,0,0,261,318
0.200,0,99.800,0,0,0,0,5742,560,0,0,291,334
0,0,99.599,0.200,0.200,0,32768,5988,342,0,0,275,308
0,0,100,0,0,0,0,3574,342,0,0,235,312
0.200,0,99.800,0,0,0,8192,5840,560,0,0,289,338
0,0,99.800,0,0.200,0,0,3760,342,0,0,237,312
0,0.200,99.800,0,0,0,0,7536,474,0,0,251,306
0.201,0,99.799,0,0,0,0,3842,451,0,0,262,334
0,0,99.599,0.200,0.200,0,24576,4736,451,0,0,262,323
0.200,0,99.800,0,0,0,40960,4254,342,0,0,243,309
0,0,100,0,0,0,0,6884,451,0,0,311,358
0,0.200,99.800,0,0,0,0,4310,451,0,0,244,312
0.200,0,99.600,0,0.200,0,0,3760,342,0,0,223,298
0,0.200,99.800,0,0,0,0,5308,451,0,0,274,332
0,0,99.799,0.201,0,0,24576,6294,451,0,0,277,324
0.201,0,99.799,0,0,0,0,3986,342,0,0,244,322
0.200,0,99.800,0,0,0,0,4771,451,0,0,268,338
0,0.200,99.800,0,0,0,0,3652,451,0,0,225,296
0,0,100,0,0,0,0,4432,342,0,0,244,304
0.200,0.200,99.600,0,0,0,0,6856,451,0,0,293,344
0.200,0,99.399,0.200,0.200,0,32768,5502,451,0,0,294,340
0,0,100,0,0,0,0,5796,474,0,0,245,320
0.200,0,99.800,0,0,0,0,5058,493,0,0,271,324
0,0,100,0,0,0,0,4496,451,0,0,251,314
0.200,0.200,99.600,0,0,0,0,3550,342,0,0,233,304
0.200,0,99.399,0.401,0,0,98304,4650,553,0,0,305,364
0,0,99.598,0.402,0,0,57344,5314,1721,0,0,275,319
0,0,100,0,0,0,0,5430,342,0,0,242,298
0.200,0,99.600,0,0.200,0,0,4890,451,0,0,279,332
0.200,0,99.800,0,0,0,0,5882,451,0,0,252,308
0,0,100,0,0,0,0,5276,436,0,0,260,322
0,0.200,99.800,0,0,0,0,5816,451,0,0,298,354
0,0,99.599,0.200,0.200,0,24576,5954,451,0,0,270,316
0,0,100,0,0,0,0,5106,342,0,0,270,314
0,0.201,99.799,0,0,0,0,5608,451,0,0,284,334
0,0,99.800,0,0.200,0,0,4484,451,0,0,249,328
0,0,100,0,0,0,0,7916,474,0,0,265,312
0.200,0,99.800,0,0,0,0,5126,545,0,0,274,322
0,0,99.799,0.201,0,0,24576,4762,451,0,0,262,318
0.200,0,99.600,0,0.200,0,0,8864,342,0,0,273,314
0,0,100,0,0,0,0,5446,451,0,0,305,364
0,0.200,99.800,0,0,0,0,5164,583,0,0,275,309
0,0,99.800,0,0.200,0,0,6960,342,0,0,254,292
0.200,0,99.800,0,0,0,0,5478,555,0,0,293,344
0,0,99.799,0.201,0,0,24576,6098,545,0,0,283,326
0,0.200,99.600,0,0.200,0,32768,4708,502,0,0,277,334
0,0,100,0,0,0,0,6272,493,0,0,294,345
0.402,0,99.398,0.201,0,163840,0,6258,451,81920,0,380,419
0.201,0,99.598,0,0.201,0,0,55282,52796,0,0,377,369
0.200,0.200,99.599,0,0,0,0,5068,583,0,0,308,463
0,0,99.799,0.201,0,0,40960,4822,451,0,0,268,340
0.201,0,99.799,0,0,0,0,7340,474,0,0,277,335
0,0,99.800,0,0.200,0,0,5478,451,0,0,272,324
0,0.201,99.799,0,0,0,0,4742,451,0,0,297,498
0,0.201,99.799,0,0,0,0,5844,444,0,0,263,310
0,0,99.599,0.200,0.200,0,172032,5822,907,0,0,325,378
0,0.200,99.800,0,0,0,0,6004,451,0,0,263,304
0,0,100,0,0,0,0,4372,342,0,0,254,312
0,0.200,99.600,0,0.200,0,0,5028,451,0,0,273,334
0,0,100,0,0,0,0,10234,451,0,0,274,322
0.200,0,99.800,0,0,0,0,3984,342,0,0,246,320
0,0.200,99.399,0.200,0.200,0,81920,4962,451,0,0,301,358
0,0,100,0,0,0,0,5390,451,0,0,251,298
0.200,0,99.800,0,0,0,0,5228,342,0,0,260,308
0,0.200,99.600,0,0.200,0,0,4936,451,0,0,267,332
0,0,100,0,0,0,0,5186,451,0,0,256,318
0.200,0,99.800,0,0,0,0,7302,474,0,0,245,309
0,0,99.400,0.400,0.200,0,24576,5160,493,0,0,290,343
0,0.200,99.800,0,0,0,0,4908,553,0,0,250,310
0,0,100,0,0,0,0,4474,342,0,0,241,303
0.201,0,99.799,0,0,0,0,5032,451,0,0,289,356
0,0.200,99.600,0,0.200,0,0,4398,451,0,0,255,323
0,0,100,0,0,0,0,3978,342,0,0,229,300
0,0,99.799,0.201,0,0,24576,3846,451,0,0,272,347
0,0,100,0,0,0,0,4126,451,0,0,234,302
0.200,0,99.600,0,0.200,0,0,4194,342,0,0,253,336
0,0,100,0,0,0,0,4879,451,0,0,271,330
0,0.200,99.800,0,0,0,0,4740,451,0,0,245,306
0,0,99.800,0,0.200,0,0,4942,342,0,0,250,308
0.200,0.200,99.400,0.200,0,0,24576,7918,451,0,0,295,354
0,0,100,0,0,0,0,4172,451,0,0,245,324
0,0,100,0,0,0,49152,6324,474,0,0,262,318
0,0.200,99.600,0,0.200,0,0,5174,451,0,0,274,316
0,0,100,0,0,0,0,4734,553,0,0,259,322
0,0,100,0,0,0,0,4030,798,0,0,239,306
0,0.200,99.198,0.401,0.200,0,24576,4110,451,0,0,289,366
0,0,99.598,0.402,0,0,114688,5486,451,0,0,270,308
0,0.200,99.800,0,0,0,0,4140,342,0,0,233,304
0.400,0,99.600,0,0,65536,0,5058,451,32768,0,289,347
0,0.200,99.600,0,0.200,0,0,5022,459,0,0,253,304
0,0,100,0,0,0,0,4748,342,0,0,259,324
0.200,0.200,99.400,0.200,0,0,57344,5256,451,0,0,293,364
0,0,99.800,0,0.200,0,0,5890,451,0,0,260,300
0,0,100,0,0,0,0,3464,342,0,0,255,326
0,0.200,99.800,0,0,0,0,6070,451,0,0,278,328
0,0,99.800,0,0.200,0,0,4978,451,0,0,265,322
0,0.200,99.800,0,0,0,0,7696,474,0,0,270,316
0.200,0,99.599,0.200,0,0,24576,4988,451,0,0,284,331
0.200,0,99.800,0,0,0,0,4706,451,0,0,245,306
0,0,100,0,0,0,0,7470,342,0,0,254,314
0,0,100,0,0,0,0,5944,451,0,0,307,364
0.200,0,99.800,0,0,0,0,5370,451,0,0,263,311
0,0.200,99.600,0,0.200,0,0,3926,342,0,0,230,300
0.200,0,99.599,0.200,0,0,24576,4380,451,0,0,274,349
0,0,100,0,0,0,0,5264,451,0,0,256,306
0,0,100,0,0,0,0,5512,342,0,0,263,328
0.200,0,99.800,0,0,0,0,5598,451,0,0,284,334
0.200,0.400,99.400,0,0,81920,0,5317,830,40960,0,376,424
0,0,99.800,0,0.200,0,0,4250,350,0,0,239,302
0,0,99.799,0.201,0,0,40960,5312,451,0,0,297,352
0,0.200,99.800,0,0,0,0,4460,451,0,0,245,324
0,0,100,0,0,0,0,7394,474,0,0,279,342
0,0,100,0,0,0,0,5200,595,0,0,273,330
0.200,0,99.800,0,0,0,0,4284,907,0,0,238,308
0,0.200,99.800,0,0,0,0,4078,342,0,0,240,304
0,0,99.598,0.201,0.201,0,24576,4756,451,0,0,307,376
0,0,100,0,0,0,0,4232,451,0,0,239,306
0,0,99.598,0.402,0,0,163840,4274,342,0,0,269,314
0.200,0,99.600,0,0.200,0,0,4802,451,0,0,266,330
0,0,100,0,0,0,0,6650,451,0,0,266,320
0,0.200,99.800,0,0,0,0,4980,342,0,0,262,325
0,0,99.599,0.200,0.200,0,57344,5008,451,0,0,296,347
0,0,100,0,0,0,0,4894,451,0,0,242,303
0,0.200,99.800,0,0,0,0,4772,342,0,0,249,310
0.200,0,99.800,0,0,0,0,4042,451,0,0,272,340
0,0,100,0,0,0,0,5676,451,0,0,268,316
0.200,0,99.600,0,0.200,0,0,8138,474,0,0,266,314
0,0,99.598,0.402,0,0,24576,4504,451,0,0,276,346
0.200,0,99.800,0,0,0,0,4792,451,0,0,250,314
0,0.200,99.800,0,0,0,0,4332,342,0,0,239,302
0,0,99.799,0,0.201,0,0,4398,451,0,0,290,362
0,0.200,99.800,0,0,0,0,5278,451,0,0,264,323
0,0,100,0,0,0,0,7090,342,0,0,252,304
0,0,99.599,0.200,0.200,0,24576,4232,451,0,0,282,341
0,0,100,0,0,0,0,4902,451,0,0,253,302
0.200,0.200,99.600,0,0,0,0,4002,436,0,0,250,326
0,0,100,0,0,0,0,4847,545,0,0,271,336
0,0,99.800,0,0.200,0,0,4024,451,0,0,230,300
0,0,100,0,0,0,0,4134,342,0,0,241,304
0,0.200,99.399,0.401,0,0,24576,9104,545,0,0,303,356
0,0,100,0,0,0,0,4998,451,0,0,261,326
0,0.400,99.400,0,0.200,0,0,6450,576,0,0,264,328
0.200,0,99.800,0,0,0,0,4894,907,0,0,261,322
0.200,0,99.800,0,0,0,0,4754,451,0,0,247,314
0,0,99.599,0.200,0.200,0,24576,3930,342,0,0,250,318
0,0,100,0,0,0,0,4628,493,0,0,285,350
0.200,0,99.800,0,0,0,0,5632,451,0,0,251,306
0,0,100,0,0,0,0,4332,342,0,0,242,302
0.200,0,98.998,0.601,0.200,0,106496,5378,451,0,0,299,341
0,0,100,0,0,0,0,6598,451,0,0,255,306
0.200,0,99.599,0.200,0,0,57344,5004,342,0,0,267,330
0,0,100,0,0,0,0,4512,451,0,0,275,346
4.217,1.807,80.120,13.655,0.201,10199040,0,14179,15015,0,0,1032,870
1.603,0.802,79.960,17.435,0.200,5693440,8192,4060,342,0,0,551,738
3.421,1.408,78.873,16.298,0,4603904,0,4758,459,0,0,872,1116
4.418,0.602,77.711,17.068,0.201,10698752,0,8034,209189,0,0,1272,1257
0.806,0.403,79.435,19.153,0.202,5349376,319488,8190,474,0,0,602,736
1.594,0.398,78.884,18.924,0.199,7561216,65536,5424,563,0,0,602,784
2.008,0.602,78.715,18.675,0,9699328,0,4398,459,0,0,656,842
2.811,0.201,78.313,18.474,0.201,7217152,0,7896,342,0,0,563,728
0.405,0.405,80.162,19.028,0,7561216,0,4710,451,0,0,524,725
1.200,0.600,79.200,18.800,0.200,10002432,40960,5473,7654,0,0,620,815
10.664,1.811,74.648,12.676,0.201,6963200,0,4476,350,0,0,1226,1476
11.066,1.811,75.050,11.871,0.201,3579904,0,4624,451,0,0,1366,1392
9.919,2.429,76.721,10.729,0.202,5324800,0,5502,451,0,0,863,909
12.651,3.414,73.695,10.040,0.201,8003584,0,18000,116555,0,0,1706,1604
11.469,3.219,75.252,9.859,0.201,7766016,0,21168,127501,0,0,1912,1805
16.600,2.600,70.200,10.400,0.200,3850240,24576,4783,12908,61440,0,2000,1892
15.927,2.016,71.976,9.879,0.202,3997696,0,4096,358,0,0,1587,1523
19.115,2.414,67.606,10.664,0.201,6340608,0,5054,451,0,0,1573,1393
11.089,1.411,76.008,11.290,0.202,4849664,0,5124,553,0,0,1072,1089
19.394,2.828,69.697,7.879,0.202,4743168,0,10766,2195,0,0,2327,2165
16.232,2.204,71.743,9.619,0.200,6447104,0,6186,1897,0,0,1754,1675
41.176,4.057,52.130,2.434,0.203,3424256,73728,5777,7859,0,0,2550,2180
4.810,1.002,94.188,0,0,0,0,5715,1377,0,0,581,595
0,0,100,0,0,0,0,4290,451,0,0,306,403
0.200,0,99.399,0.200,0.200,0,8192,5734,789,0,0,333,408
20.322,2.817,68.612,8.048,0.201,3686400,98304,54448,24023,32768,0,2762,2846
18.275,1.848,69.199,10.472,0.205,4628480,622592,5223,810,0,0,2550,2790
36,1.600,54.200,8,0.200,2777088,0,7346,459,0,0,3202,3664
26.358,2.213,65.996,5.231,0.201,5619712,0,5262,342,0,0,2483,2219
38.833,2.817,54.326,3.823,0.201,3760128,0,4958,451,0,0,2907,2661
24.341,2.637,65.923,6.694,0.406,3833856,0,41520,1965,0,0,4030,4046
14.487,1.408,73.441,10.664,0,7208960,442368,4044,342,0,0,1497,1595
17.800,3.800,68.600,9.400,0.400,3588096,262144,8014,14233,24576,0,2484,2471
59.438,6.225,27.912,6.225,0.201,63012864,0,5998,1325,0,0,4559,4377
85.915,12.877,1.207,0,0,100925440,24576,9144,7824,0,0,4250,3835
84.692,13.121,0.596,1.590,0,62554112,8192,5325,6879,0,0,3902,3121
84.970,13.026,1.603,0.401,0,73605120,0,5220,6379,0,0,3559,2955
86.373,9.619,2.806,1.202,0,46137344,1130496,3950,444,0,0,3462,2799
88.956,10.843,0.201,0,0,36438016,0,4589,459,0,0,3478,2804
95,4.600,0.400,0,0,40108032,0,5003,553,0,0,3474,2901
89,10.800,0.200,0,0,35684352,0,5430,510,0,0,3126,2632
85.371,10.621,3.607,0.401,0,21348352,0,5455,553,0,0,2905,2497
73.185,21.573,3.629,1.613,0,133570560,344064,46957,42647,0,0,4502,4068
93.214,6.587,0.200,0,0,155975680,90112,5305,10052,0,0,3579,3308
90.562,9.237,0.201,0,0,142606336,0,4689,459,0,0,3831,3155
95.010,4.591,0.399,0,0,141557760,0,4702,553,0,0,3823,2708
87,11.200,1.400,0.400,0,157810688,0,4302,6262,0,0,2871,1812
90,4,0.400,5.600,0,114032640,565248,8399,655,0,0,2578,1563
86.200,12.600,0.400,0.800,0,140632064,24576,5193,1265,0,0,2127,1283
80.600,13.600,3.200,2.400,0.200,85499904,16384,30313,17135,0,0,3383,3049
89.044,9.363,0.996,0.598,0,102932480,65536,22172,23493,0,0,4249,3887
84.274,14.718,0.806,0.202,0,64372736,16384,6240,10163,0,0,4113,3465
88.778,3.407,1.403,6.413,0,122912768,598016,4156,2853,0,0,3199,2115
95.600,4,0.200,0.200,0,91324416,32768,4465,561,0,0,2761,2437
86.345,13.253,0.402,0,0,70254592,0,4831,561,0,0,2897,2395
94.779,4.418,0.201,0.602,0,78118912,0,4135,444,0,0,3391,2507
88.024,9.780,1.198,0.998,0,75014144,0,5491,10042,0,0,3357,2572
74.699,17.068,4.819,3.213,0.201,92889088,548864,28468,13433,0,0,3369,3016
90.342,8.451,0.805,0.402,0,124485632,0,12851,8370,0,0,3950,3323
91.218,8.184,0.399,0.200,0,116924416,106496,16924,24548,0,0,3599,2943
96.600,3.400,0,0,0,136839168,0,5257,2962,0,0,3968,3203
84.431,15.369,0.200,0,0,87818240,0,4180,444,0,0,3204,2572
