"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node1.wang2978-test.uwmadison744-f22-pg0.wisc.cloudlab.us",,,,"User:","Yuhan"
"Cmdline:","dstat --output monitering1_2.csv",,,,"Date:","27 Sep 2022 17:41:05 CDT"
"total cpu usage",,,,,"dsk/total",,"net/total",,"paging",,"system",
86.373,4.409,2.204,6.814,0.200,34848768,52830208,6134,358,241664,0,4544,3682
97,3,0,0,0,44990464,91095040,3925,917,81920,0,4487,4044
87.400,12.200,0.200,0.200,0,51380224,55123968,8112,460,0,0,3422,4016
86.345,8.233,4.618,0.803,0,26484736,47751168,5184,452,0,0,3392,3643
92.184,4.409,0.802,2.605,0,49020928,85213184,38156,21483,0,0,4562,4221
89.243,3.984,1.394,5.179,0.199,64307200,31252480,15349,7742,172032,0,4092,3336
93.373,5.020,0.803,0.803,0,61341696,66633728,14839,10647,0,0,4819,4294
89.780,5.010,1.202,4.008,0,28049408,38535168,4449,1011,0,0,4239,4180
90.763,3.815,0.201,5.020,0.201,30507008,24657920,4812,556,49152,0,4168,3952
89.495,4.646,2.020,3.838,0,29630464,20504576,34206,22120,0,0,3816,4077
85.828,3.194,5.389,5.190,0.399,12845056,17694720,4683,1011,0,0,4290,3716
92.231,4.582,1.992,1.195,0,51118080,112197632,14639,7242,0,0,4259,4064
91.549,3.421,1.006,4.024,0,24682496,23855104,4786,452,0,0,4145,3714
91.165,3.213,0.602,4.819,0.201,17039360,13631488,15632,7741,0,0,4459,4145
91.984,4.609,1.002,2.405,0,11575296,94904320,34909,20815,32768,0,4422,4281
93.775,3.815,0.201,2.209,0,28311552,9805824,13737,7250,0,0,4429,3829
94.389,3.206,1.603,0.802,0,42205184,47693824,4549,4624,0,0,4454,4228
93.387,3.808,1.804,0.802,0.200,44957696,81666048,5070,452,327680,0,4483,4641
93.373,5.020,0.201,1.406,0,51101696,65060864,35558,20830,122880,0,3934,4074
92.153,3.421,2.414,2.012,0,26763264,10805248,14949,7806,0,0,3572,3611
88.153,4.819,0.602,6.225,0.201,31326208,24395776,4884,452,0,0,3571,3583
94.990,3.808,0.802,0.401,0,0,113270784,14145,7238,0,0,3492,3639
85.800,5.200,0.800,8,0.200,13787136,16777216,35237,21373,94208,0,3486,2958
93,3.400,1,2.600,0,40517632,63094784,61633,45855,73728,0,4308,3683
91.383,4.008,1.804,2.806,0,37486592,40189952,29046,15581,0,0,3835,3132
95.190,3.006,1.603,0.200,0,41009152,60030976,4413,909,0,0,3746,3126
91.968,4.016,1.807,2.008,0.201,12050432,95379456,25960,19846,0,0,3675,2824
96.407,3.593,0,0,0,8192,186925056,4390,452,0,0,3831,2780
96.200,3.800,0,0,0,8192,154763264,5121,1011,0,0,3701,2787
93.775,5.823,0.201,0.201,0,65536,97755136,3836,452,32768,0,3264,2593
95.800,4,0.200,0,0,253952,193249280,4324,460,122880,0,3613,3616
77.355,4.609,13.226,4.810,0,0,112664576,4135,917,0,0,2599,2111
93,5.800,1.200,0,0,32768,105119744,16043,6490,16384,0,3504,2510
88.353,10.643,0.803,0.201,0,8192,138297344,24863,12552,0,0,4218,3338
88,10.400,0.400,1.200,0,4038656,81944576,24373,13567,0,0,3675,3069
96.806,2.994,0.200,0,0,40509440,46137344,4697,350,0,0,3500,2845
72.600,2.600,15,9.800,0,27000832,40058880,4952,6064,0,0,2877,2553
96.393,2.806,0.401,0.401,0,22544384,32677888,4155,1011,0,0,3345,3086
91.252,6.362,0.199,1.988,0.199,41951232,50978816,5204,452,0,0,3933,3259
96.600,3.400,0,0,0,33292288,54206464,3534,1751,0,0,3809,3129
93,6.800,0.200,0,0,34865152,49979392,14156,7057,0,0,3576,3362
63.253,9.639,4.819,22.289,0,26509312,48832512,24008,12544,0,0,3541,3062
77.956,7.214,1.403,13.226,0.200,69443584,29573120,14449,6396,0,0,2965,2440
93.800,5.600,0.400,0.200,0,42991616,11288576,14331,6950,0,0,3112,2692
96.794,3.006,0.200,0,0,36438016,57344,5350,452,0,0,3398,2768
97.600,2.400,0,0,0,35389440,0,4464,452,0,0,3544,2667
86.345,3.614,3.012,7.028,0,33292288,1261568,3821,6719,0,0,2914,2716
95.792,4.008,0.200,0,0,31719424,0,3786,452,0,0,2110,2675
93.214,6.786,0,0,0,42508288,3440640,13792,6487,0,0,3231,2713
92.786,6.613,0.601,0,0,18612224,40960,14914,7055,0,0,3282,2806
89.980,9.619,0.401,0,0,0,0,24816,12542,0,0,2933,3034
83.968,2.004,2.204,11.824,0,0,1212416,3758,436,0,0,2577,2577
93.600,6,0.400,0,0,0,0,17120,7047,0,0,2219,3196
96.192,3.607,0.200,0,0,0,4988928,4108,436,0,0,2514,3099
96.800,3.200,0,0,0,49152,40960,3784,1743,24576,0,2485,3092
96.008,3.792,0.200,0,0,0,0,4157,1019,0,0,2747,3058
92.629,6.175,0.797,0.398,0,0,1212416,15123,12371,0,0,3326,2997
91.365,8.434,0.201,0,0,65536,0,14925,6490,32768,0,2984,2565
93,6.800,0.200,0,0,47480832,1671168,26905,13103,32768,0,3647,3062
93.400,6.400,0.200,0,0,27000832,81920,15230,6503,0,0,3457,2613
96.400,3.200,0.200,0.200,0,42729472,0,4060,452,0,0,3566,2714
95.020,2.988,0.598,1.394,0,27525120,1204224,4407,1003,0,0,3477,2715
89.537,2.414,1.610,6.237,0.201,13303808,0,4178,518,98304,0,3031,2385
91.617,5.788,0.399,2.196,0,24068096,7487488,13684,6962,180224,0,2906,2332
90.400,8.200,0.400,1,0,32088064,24674304,24264,13101,0,0,3418,2625
91.800,8,0.200,0,0,8192,130367488,25313,12544,0,0,3663,3034
72.435,2.414,1.006,24.145,0,0,50855936,3660,6022,0,0,2629,2362
90.419,2.595,1.996,4.990,0,8192,131825664,4939,901,0,0,2513,2692
95.600,4.200,0.200,0,0,0,133169152,4314,452,0,0,2554,2656
90.782,8.617,0.401,0.200,0,0,57704448,82731,17295,0,0,2950,3006
93.600,6,0.400,0,0,106496,108699648,22665,7778,49152,0,3342,2851
92.814,4.391,0,2.794,0,65536,139591680,17283,6927,32768,0,4030,3371
92.585,7.415,0,0,0,0,69738496,15417,6506,0,0,4761,3960
89.780,6.613,0.601,2.806,0.200,21766144,68173824,14596,7049,12288,0,4169,3599
92.615,2.994,0.200,4.192,0,28311552,29704192,4098,460,0,0,4041,3546
94.790,4.008,0.200,1.002,0,41975808,40927232,25495,14166,20480,0,3405,3272
90.800,3.400,1.800,3.800,0.200,31850496,58335232,14966,11497,61440,0,4222,3878
89.243,4.382,0.398,5.976,0,30695424,31465472,14561,7251,12288,0,4256,3890
92.814,3.393,2.395,1.198,0.200,44310528,52166656,4402,460,0,0,4337,3936
95.600,3.400,0,1,0,30670848,104579072,4171,1011,0,0,4085,4773
89.940,4.225,1.006,4.829,0,34144256,52731904,32737,20533,12288,0,3907,3738
92,3.800,0.200,3.800,0.200,7471104,19922944,16643,7585,196608,0,4413,4081
92.369,4.016,0.803,2.811,0,37175296,60334080,15836,7810,286720,0,4626,3927
95.190,2.806,0,2.004,0,39600128,83443712,4852,460,233472,0,4112,3573
97.395,2.605,0,0,0,59244544,93396992,4788,1759,0,0,3828,4482
92.200,5.400,0.200,2.200,0,49545216,68763648,34782,21378,0,0,3745,4178
96.414,2.590,0.598,0.398,0,43261952,54034432,15027,10688,0,0,3960,3930
95.190,1.804,0,2.806,0.200,34643968,29958144,4378,350,0,0,4477,3999
95.391,4.008,0,0.601,0,8192000,59318272,15756,7802,32768,0,3968,4414
96.593,3.407,0,0,0,98304,139952128,4450,460,49152,0,2851,4664
94.790,4.609,0.401,0.200,0,8192,123772928,33753,20826,0,0,3460,4012
95.783,3.614,0.402,0.201,0,0,79462400,14868,7902,0,0,4768,4078
95.609,4.391,0,0,0,0,44924928,6466,908,0,0,3764,3715
97.400,2.400,0.200,0,0,139264,50118656,14522,7132,81920,0,3352,3753
94.800,5,0,0.200,0,196608,144441344,25732,14601,81920,0,2853,3600
92.986,5.010,0.601,1.403,0,65536,36257792,24186,14029,32768,0,3588,3942
95.808,3.792,0.200,0.200,0,8192,155009024,14729,11718,0,0,3920,4188
97.194,2.605,0.200,0,0,8192,176799744,4157,1011,0,0,4362,3794
94.589,4.810,0.601,0,0,32768,99352576,38126,25761,16384,0,3820,3375
70.683,4.618,11.647,12.851,0.201,106496,160432128,14931,12127,49152,0,3523,2245
40.808,2.626,35.152,21.010,0.404,65536,151887872,6640,1251,32768,0,2997,1686
40.121,2.823,40.323,16.331,0.403,139264,136257536,9902,1360,65536,0,3227,1815
9.980,1.397,67.665,20.758,0.200,0,47128576,4414,9580,0,0,691,429
17.374,3.434,56.364,22.626,0.202,1245184,38633472,181494,109909317,0,0,7464,2541
27.475,9.293,47.677,15.354,0.202,1753088,30408704,177473346,82519612,0,0,11388,4358
81.579,3.239,11.134,3.846,0.202,303104,150740992,827777,736916,0,0,5488,3083
94.779,2.410,1.807,1.004,0,98304,139534336,4095,10539,0,0,2626,1799
99.400,0.400,0.200,0,0,0,57163776,4298,452,0,0,1722,427
98.200,1.400,0.400,0,0,0,491520,4750,342,0,0,1533,454
98.403,1.397,0.200,0,0,0,0,18416211,35784,0,0,2270,800
87.702,11.089,1.210,0,0,0,0,36302003,65423735,0,0,5844,2078
84.677,12.500,2.419,0.403,0,0,65536,142372593,86372015,0,0,10320,3225
46.230,49.603,3.373,0.794,0,16384,283369472,7174,967,0,0,3249,1415
81.048,6.855,9.073,3.024,0,16384,324239360,57369,66053644,0,0,5280,1011
99.800,0,0.200,0,0,0,0,4008,1751,0,0,1439,227
94.800,4.200,1,0,0,0,0,39043505,54183,0,0,2817,1109
91.984,6.814,1.202,0,0,0,65536,34261384,43333251,0,0,4237,1268
86.842,11.943,1.215,0,0,0,0,125040458,56337875,0,0,8580,3286
98.200,1.400,0.400,0,0,0,0,72065,87794681,0,0,5013,775
96.813,2.988,0.199,0,0,0,3219456,20185,20590294,0,0,2366,368
79.518,9.839,10.643,0,0,0,0,10420385,22982975,0,0,2599,592
97.605,2.196,0.200,0,0,0,0,29693893,44507654,0,0,4427,839
89.759,10.040,0.201,0,0,0,81920,78717103,31884710,0,0,5959,2177
93.600,6.200,0.200,0,0,0,0,78781065,86273499,0,0,7050,1935
98.998,1.002,0,0,0,0,4276224,25234,21266152,0,0,2547,437
96.400,3.400,0.200,0,0,524288,0,38401631,20720712,0,0,3690,1354
96.400,2.800,0.600,0,0.200,0,0,34523,33560455,0,0,3242,614
87.349,12.249,0.402,0,0,0,122880,113581981,22481758,0,0,5782,3095
96,4,0,0,0,0,0,42058233,85718350,0,0,6820,1334
98.600,0.800,0.600,0,0,0,4677632,64218,64926561,0,0,4345,463
95.775,4.024,0.201,0,0,0,0,39849512,22502446,0,0,3921,917
94.188,5.210,0.601,0,0,0,0,25413,21701519,0,0,2452,343
88.377,10.822,0.802,0,0,0,65536,121547559,42172052,0,0,8494,3526
98.204,1.397,0.399,0,0,0,0,107276,35489035,0,0,3585,520
95.600,4,0.400,0,0,0,3678208,41406594,83526243,0,0,6869,1482
92.629,5.976,1.394,0,0,0,0,79376429,22728582,0,0,5996,2572
94.422,4.781,0.797,0,0,0,0,43072,43112584,0,0,3951,572
95.382,4.418,0.201,0,0,0,73728,78610302,43414250,0,0,6163,1901
98.800,1,0.200,0,0,0,0,42145,43174505,0,0,3298,364
78.800,8.400,11.600,1.200,0,0,53911552,38292,34039880,0,0,3699,555
39.679,3.006,57.114,0,0.200,0,0,4148,10420,0,0,1163,232
12.651,4.618,82.731,0,0,0,0,3356,20478,0,0,533,281
0,0,99.799,0.201,0,0,65536,4947,901,0,0,204,226
0.200,0,99.601,0,0.200,0,0,3984,342,0,0,183,180
86.207,8.114,5.680,0,0,0,160251904,174683789,185093246,0,0,12761,3303
98.008,1.594,0.199,0.199,0,8192,207667200,3259,901,0,0,2365,757
98.589,0.605,0.806,0,0,0,0,3742,18367,0,0,1627,543
83.333,14.859,1.807,0,0,0,0,173170104,149072830,0,0,14148,5538
98.798,0.802,0.401,0,0,0,98304,32378,37367907,0,0,2833,556
84.369,6.814,4.409,4.409,0,0,1277952,53332965,107265,0,0,4292,2247
92.570,7.430,0,0,0,0,55066624,121846102,165610657,0,0,12237,2267
98.204,1.397,0.200,0.200,0,8192,199843840,23187,18433479,0,0,2987,545
87,12,0.800,0,0.200,8192,247701504,175347587,29941353,0,0,9798,4491
95.600,3,1,0.400,0,8192,116875264,1014307,158985980,0,0,8252,968
87.600,3.600,4.400,4.400,0,0,122920960,34336884,56807,0,0,2778,981
77,10.600,3.800,8.600,0,0,56614912,139773895,95275485,0,0,10184,3447
94.980,4.217,0.602,0.201,0,8192,93126656,35688385,95921859,0,0,6281,1385
94,5.800,0.200,0,0,0,44711936,62539545,105954,0,0,3522,1672
92.200,7.600,0,0.200,0,8192,203579392,82120544,168948995,0,0,11904,2225
95.984,3.012,0.602,0.402,0,0,121528320,36437398,18649822,0,0,4086,1331
84.462,10.359,2.988,2.191,0,0,80789504,139131789,19328016,0,0,7291,3048
94.790,5.010,0.200,0,0,8192,131072000,33775689,147847845,0,0,9248,1461
94.769,5.030,0.201,0,0,0,0,70079939,18586506,0,0,5386,1847
92.615,7.186,0.200,0,0,0,81920,69342416,129835119,0,0,9585,1963
97.395,2.405,0.200,0,0,0,0,33951883,43432290,0,0,5006,1124
93.800,6,0.200,0,0,0,1007616,102186621,30572832,0,0,6909,2437
93.988,5.411,0.601,0,0,0,0,68975009,129412950,0,0,9164,1867
84.369,8.016,5.611,2.004,0,8192,176472064,68918507,37631205,0,0,5900,1956
91.600,8,0.400,0,0,0,214056960,103608296,73675439,0,0,8199,2694
97.996,1.603,0.401,0,0,8192,230277120,94481,93551896,0,0,6629,807
76.846,8.583,8.782,5.589,0.200,8192,221380608,108241666,19897505,0,0,7731,3270
92.771,6.627,0.602,0,0,16384,372523008,69606628,123209594,0,0,10673,2795
96.208,3.792,0,0,0,0,0,11871131,44357798,0,0,3693,805
91.816,7.784,0.399,0,0,0,0,144137435,18272778,0,0,8546,3467
96,1.200,2.800,0,0,0,81920,17880232,110160041,0,0,6540,902
87.800,11.400,0.600,0.200,0,0,1073152,140889392,75352516,0,0,10395,3429
96.192,3.006,0.802,0,0,0,0,34461200,73531819,0,0,5475,1169
95.219,4.582,0.199,0,0,0,0,33883944,72110152,0,0,5196,1128
88.330,7.646,4.024,0,0,0,0,104612043,39849013,0,0,6090,1915
80,0.200,19.400,0.200,0.200,0,81920,4808,1248,0,0,1687,256
30.522,5.622,63.655,0.201,0,0,1007616,4274,51520,0,0,922,343
86.145,6.024,7.631,0,0.201,0,0,155513630,169270409,0,0,11859,3109
97.189,1.606,1.004,0.201,0,16384,238804992,6808,342,0,0,2527,755
95.992,3.607,0.200,0.200,0,8192,246317056,31088263,61136,0,0,3576,1319
87.976,10.822,1.002,0.200,0,8192,51347456,126024845,170290709,0,0,13654,4103
98.998,0.601,0.401,0,0,0,1384448,4786,802,0,0,1473,334
88.129,10.664,1.207,0,0,0,0,153505594,72552187,0,0,10704,4233
97.996,2.004,0,0,0,0,0,100436,96231166,0,0,5724,562
89.600,10,0.400,0,0,0,0,124894019,238427,0,0,5764,2674
95.817,3.386,0.797,0,0,0,219185152,31295174,172174951,0,0,10688,1565
86.800,2.600,1.200,9.400,0,8192,236961792,30522555,56772,0,0,3315,1184
82.236,9.581,1.996,6.188,0,8192,62758912,123447656,106704723,0,0,10926,3706
95.792,3.607,0.601,0,0,0,47480832,31832440,67581269,0,0,5542,1278
90.239,9.761,0,0,0,0,0,128104059,29765366,0,0,6720,3073
97.992,1.807,0.201,0,0,0,90112,136168,140687308,0,0,7260,630
90.637,7.968,1.195,0,0.199,0,1146880,97536522,215462,0,0,5826,2771
95.391,4.008,0.601,0,0,0,0,57649463,131773037,0,0,9146,1860
92.385,6.814,0.601,0.200,0,0,146833408,41890459,38123980,0,0,5151,1608
90.782,8.417,0.401,0.401,0,8192,181084160,113670321,50693993,0,0,7417,2297
95.010,4.990,0,0,0,8192,200900608,33562083,118097596,0,0,7915,1341
91.218,8.583,0.200,0,0,0,1105920,98094281,198273,0,0,4906,2043
95.591,4.409,0,0,0,286720,0,56050487,135602032,0,0,9356,1812
92.184,6.413,1.403,0,0,0,0,93485776,34708479,0,0,7184,2829
97.194,2.605,0.200,0,0,0,0,31974664,84862320,0,0,6276,1088
88.600,11,0.400,0,0,65536,70041600,115053787,86522251,32768,0,10014,2824
94.200,5.400,0.400,0,0,8192,179355648,44167261,51671152,0,0,5846,1513
93.387,6.012,0.401,0.200,0,8192,216702976,31777742,87057046,0,0,6864,1237
89.738,9.256,0.805,0.201,0,0,63037440,122383010,31064077,0,0,7820,3193
95.600,3.200,1.200,0,0,0,0,30715812,102974247,0,0,7967,1113
89.200,10.600,0.200,0,0,0,98304,126094172,69920133,0,0,8677,2810
98.798,1.202,0,0,0,0,1097728,73372,67449012,0,0,4660,473
87.425,11.976,0.599,0,0,0,0,156426424,85814223,0,0,11644,3647
99.002,0.998,0,0,0,8192,214745088,25793,17075457,0,0,3204,730
74.699,8.032,10.040,7.028,0.201,0,103022592,3818,62538,0,0,3156,1524
35.729,5.988,58.084,0.200,0,0,90112,151794420,165362219,0,0,10634,3058
98.196,1.603,0.200,0,0,0,0,3414,444,0,0,1520,574
98.204,0.200,1.597,0,0,0,1245184,4453,16671,0,0,1642,519
89.336,9.256,1.408,0,0,0,0,50534547,132436102,0,0,9156,1835
93.014,5.988,0.798,0,0.200,8192,141926400,101841259,33934305,0,0,6990,2750
98.200,1.600,0.200,0,0,0,103383040,55905,50149601,0,0,4246,455
86.774,13.226,0,0,0,8192,258736128,152572219,115217028,0,0,11014,3255
98.200,1.600,0.200,0,0,0,24395776,3628,452,0,0,1522,338
87.200,12.400,0.400,0,0,0,1294336,151490021,150315768,0,0,13263,3714
99.002,0.798,0.200,0,0,0,0,24050,17352313,0,0,2196,354
88.048,10.757,1.195,0,0,0,0,122209423,101818550,0,0,10526,3180
98.597,1.403,0,0,0,0,98304,31203121,71201807,0,0,4935,802
89.400,10.200,0.400,0,0,16384,351313920,93634072,32771929,0,0,7443,2548
93.800,5.600,0,0.600,0,0,113770496,61854931,132333008,0,0,8893,1309
93.373,6.225,0.402,0,0,0,0,46692192,10848871,0,0,4434,1832
93.200,6.600,0.200,0,0,0,0,104498734,138671849,0,0,10425,1942
97.400,1.800,0.800,0,0,0,0,23315,16075223,0,0,2212,344
87.800,11.800,0.400,0,0,0,81920,147148938,76492390,0,0,9649,2313
96.994,2.806,0.200,0,0,8192,206348288,4722122,89503199,0,0,6307,836
88.800,11,0.200,0,0,16384,287490048,118132648,18789711,0,0,6833,2836
95,4.400,0.600,0,0,0,0,29813885,131551168,0,0,7441,1120
91,8.400,0.600,0,0,0,0,121746782,16705138,0,0,7619,3378
95.591,4.008,0.401,0,0,0,90112,30002346,134161529,0,0,8957,1247
83.333,15.863,0.803,0,0,0,1204224,51159659,34043258,0,0,6078,2446
91.968,6.827,1.205,0,0,0,0,103805894,82236195,0,0,8675,2346
