"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node2.wang2978-test.uwmadison744-f22-pg0.wisc.cloudlab.us",,,,"User:","Yuhan"
"Cmdline:","dstat --output monitering1_3.csv",,,,"Date:","27 Sep 2022 17:41:17 CDT"
"total cpu usage",,,,,"dsk/total",,"net/total",,"paging",,"system",
96.800,3.200,0,0,0,37748736,62144512,21013,26204,0,0,2713,2196
79.678,14.286,2.817,3.219,0,33300480,60997632,28574,28613,0,0,5309,4917
97.400,2.600,0,0,0,28573696,67371008,21918,25805,0,0,3081,2599
93.788,6.012,0.200,0,0,35692544,37150720,4342,1011,0,0,3286,2716
90.438,5.976,2.191,1.195,0.199,17661952,27828224,12753,1586,32768,0,3337,2549
92.757,7.042,0,0.201,0,843776,60817408,6397,1192,61440,0,3699,3541
67.134,2.405,1.804,28.657,0,360448,50503680,5581,2318,45056,0,2506,2137
95.573,4.024,0.402,0,0,278528,74194944,8892,8775,8192,0,3565,3185
95.792,4.208,0,0,0,376832,62390272,9708,8877,0,0,3905,2915
93.825,5.976,0.199,0,0,29327360,31784960,22844,18913,0,0,3227,2570
83.702,10.664,2.012,3.622,0,18481152,20709376,21170,19158,8192,0,3549,3114
83.936,2.610,1.807,11.647,0,26779648,29548544,26698,34286,0,0,3149,2567
96.400,3.400,0.200,0,0,22503424,13631488,5855,909,0,0,2894,2608
87.425,6.986,0.200,5.190,0.200,2670592,70811648,6183,1485,0,0,3498,2632
85.513,6.237,0.201,8.048,0,35430400,33570816,12419,2250,0,0,3345,2773
96.400,3.600,0,0,0,34078720,27672576,8859,9425,0,0,2722,3197
79.400,2.200,7.400,11,0,23068672,128032768,10212,8968,0,0,3370,3840
96,3.400,0.400,0.200,0,30408704,38805504,15590,17386,0,0,3402,3143
85,14,0.600,0.400,0,51847168,53338112,17118,12232,0,0,3387,3026
94.611,4.192,0.998,0.200,0,72876032,74620928,35098,34862,0,0,3650,2650
95,5,0,0,0,46661632,43524096,9864,8869,0,0,3303,2393
94.177,4.016,0.402,1.406,0,76292096,152248320,3925,2310,0,0,3973,2880
97.200,2.800,0,0,0,57671680,0,3766,350,0,0,3438,2526
88.200,11.600,0.200,0,0,72728576,0,8079,2105,0,0,2997,2711
95.190,4.609,0.200,0,0,94846976,0,22396,18239,0,0,3179,2837
96.800,3,0.200,0,0,89030656,0,16482,17728,0,0,3023,2675
72.490,12.048,5.422,10.040,0,47448064,3416064,36649,36581,0,0,3763,3257
95.792,3.407,0.401,0.200,0.200,65806336,67829760,15775,17740,0,0,3221,2678
95.792,4.008,0.200,0,0,63176704,47972352,4416,452,0,0,2902,2417
94.600,3.800,0,1.600,0,64503808,22806528,10282,752,0,0,3087,2138
94.589,2.806,1.804,0.802,0,39034880,41066496,4393,1011,0,0,3066,2120
75.150,6.413,2.004,16.433,0,61276160,20709376,29227,35283,0,0,2956,2234
87.525,11.469,0.402,0.604,0,28172288,42999808,45401,54162,0,0,3635,3313
88.978,5.411,1.603,4.008,0,67788800,32980992,6336,1942,0,0,2870,2062
96.607,3.393,0,0,0,73670656,33456128,9786,754,0,0,2346,1750
91.417,3.593,0.798,4.192,0,29220864,18890752,8680,1120,0,0,2659,1906
92.814,4.591,0.798,1.597,0.200,74670080,50126848,20086,37133,0,0,3251,2100
90.361,7.831,1.004,0.803,0,38412288,35127296,71250,121927,0,0,4218,3871
96.200,2.400,0.200,1.200,0,15400960,40894464,31931,34886,0,0,3288,2562
93,6.400,0.400,0.200,0,41967616,85245952,16951,10766,0,0,3717,3531
93.186,6.814,0,0,0,7372800,123502592,13103,11039,0,0,3642,3244
97.194,2.405,0.401,0,0,0,105078784,3786,392,0,0,3674,3002
95.992,3.607,0.200,0.200,0,8192,187817984,29605,28498,0,0,3841,3146
96.200,3.200,0.400,0.200,0,204800,32505856,32483,35556,102400,0,3591,3759
95.792,3.607,0.401,0.200,0,589824,46923776,14716,9075,303104,0,3305,3467
95.210,2.794,0.200,1.796,0,1179648,40894464,6228,1853,176128,0,3054,3446
92.600,2.600,0,4.800,0,253952,44826624,11159,8877,118784,0,3680,3638
90.637,4.781,0.398,3.984,0.199,0,129613824,26136,27259,0,0,4698,4384
94.188,4.810,0.802,0.200,0,8192,95944704,31053,29368,0,0,4696,4240
96.400,3,0.400,0.200,0,0,64749568,21219,17688,0,0,4684,4415
96.200,3.800,0,0,0,0,87678976,11401,8855,0,0,4550,4306
96.781,3.219,0,0,0,8192,116908032,14051,11645,0,0,3887,4384
96.208,3.393,0.200,0.200,0,1048576,91013120,29850,34615,0,0,3509,4488
93.775,5.622,0.602,0,0,8192,225878016,25221,20360,0,0,4390,4474
96.192,3.407,0.200,0.200,0,0,70516736,9599,2347,0,0,3968,4071
96.407,3.593,0,0,0,319488,128237568,18534,17278,172032,0,3978,4162
96.200,3.600,0,0.200,0,491520,130277376,11439,8979,229376,0,4727,4781
89.558,5.422,0.201,4.819,0,21463040,103686144,25208,27197,0,0,4783,4424
91.018,4.790,0.200,3.792,0.200,30769152,26738688,34654,35864,49152,0,4042,3539
88.755,4.016,1.205,6.024,0,19800064,74448896,15437,2530,65536,0,4339,4108
95.808,3.194,0,0.998,0,52158464,59785216,17178,19955,131072,0,3686,4108
92.032,2.789,0.398,4.582,0.199,20193280,13893632,10809,8877,0,0,4012,3851
84.137,3.213,1.406,11.245,0,35962880,12394496,50889,60315,24576,0,3438,2963
79.879,4.427,3.823,11.871,0,62234624,19046400,20971,12768,163840,0,3323,2819
87.800,3.200,3.200,5.600,0.200,52133888,72851456,17294,10006,114688,0,3700,3237
93,3.800,0,3.200,0,46833664,63700992,23919,27244,81920,0,3055,3082
57,2.600,21.400,18.800,0.200,16809984,23855104,34421,13510,16384,0,2035,1620
33.068,2.390,38.048,26.295,0.199,26345472,24903680,15843,1278,0,0,2239,1536
20.724,2.213,56.137,20.724,0.201,0,101826560,4210,580,0,0,1664,1147
13.508,1.613,65.524,19.153,0.202,8192,104628224,15078,2023,0,0,1120,765
52.429,3.846,29.960,13.563,0.202,155648,86130688,506464,203235,0,0,5289,4512
82.696,11.670,4.829,0.604,0.201,16384,125288448,208770728,204847,0,0,9543,3749
95.609,3.992,0.200,0.200,0,81920,191365120,168830,178165823,0,0,14088,2087
40.081,50,6.073,3.846,0,0,5742592,4158,350,0,0,1986,1091
91.984,2.004,5.411,0.601,0,0,8192,13230,642,0,0,1559,639
99.600,0,0.400,0,0,0,0,4829,901,0,0,1494,345
98.800,0.600,0.600,0,0,0,0,33034,18418988,0,0,2493,451
96.607,2.794,0.599,0,0,32768,42786816,3506,568,16384,0,1840,732
80.282,17.505,1.811,0.402,0,24576,449159168,84798045,107171639,0,0,11381,3698
83.968,12.224,2.806,1.002,0,16384,392749056,122889333,8205509,0,0,9507,6301
98,1.400,0.600,0,0,0,9863168,52113,27980959,0,0,2925,815
46.881,35.614,17.505,0,0,0,0,35387,20815165,0,0,2767,871
99.800,0,0.200,0,0,0,1343488,8798,7129931,0,0,1816,335
99.598,0.402,0,0,0,0,0,85045,56965670,0,0,4040,546
91.800,8,0.200,0,0,0,65536,84805,40183304,0,0,3736,735
81.452,15.524,3.024,0,0,0,2228224,189096103,60951877,0,0,12015,5871
98.397,1.403,0.200,0,0,0,0,56858,38406977,0,0,3631,626
95.817,2.390,1.594,0,0.199,0,0,4434624,11205,0,0,1825,682
99.200,0.400,0.400,0,0,0,0,39102441,19881560,0,0,3344,924
95.792,4.008,0.200,0,0,0,1236992,91352,48842882,0,0,3784,659
86.600,13.200,0.200,0,0,0,2940928,114313423,48565045,0,0,8404,2987
96.800,3.200,0,0,0,0,0,40338073,76739218,0,0,6226,1297
98.600,1,0.400,0,0,0,0,5304,436,0,0,1525,416
92.800,7.200,0,0,0,90112,0,63140633,19417395,0,0,4408,1609
97.400,1.400,0.600,0.600,0,0,1114112,105981,55669216,0,0,4858,813
91.767,8.233,0,0,0,0,2285568,49404432,57709071,0,0,6008,1326
92,7.800,0.200,0,0,32768,0,115373650,47206814,16384,0,7546,2667
98.196,1.603,0.200,0,0,0,0,10528,12354382,0,0,2132,610
96.794,2.806,0.401,0,0,0,0,42341502,20607696,0,0,3958,1327
97.400,2.200,0.400,0,0,0,1024000,136082,68778887,0,0,5116,743
84.970,7.415,7.615,0,0,0,1712128,41251553,29098725,0,0,4808,1577
89.400,10,0.600,0,0,0,0,103828112,40380062,0,0,6464,2268
98.397,1.202,0.401,0,0,0,0,102734,60538747,0,0,5128,1257
94.188,5.411,0.401,0,0,0,0,43085670,19548034,0,0,4719,2380
96.393,3.407,0.200,0,0,0,1024000,43412984,76470170,0,0,6411,1465
94.810,4.790,0.399,0,0,0,704512,41091439,55168,0,0,3054,1432
92.585,7.415,0,0,0,0,0,63478304,39303205,0,0,5791,2097
97.006,0.998,1.996,0,0,0,0,34357,1332,0,0,1667,588
89.178,5.010,5.812,0,0,0,0,14066,1725,0,0,1578,647
40,6.869,52.727,0.202,0.202,0,1482752,46110,2186,0,241664,1908,1054
18.474,4.217,74.096,3.213,0,0,67756032,3718,588,0,0,896,456
55.511,9.218,35.070,0,0.200,278528,0,175723257,179859039,0,0,14603,3873
97.992,1.606,0.402,0,0,0,0,7029852,4668,0,0,1627,560
98.998,0.401,0.601,0,0,0,0,3322,342,0,0,1502,452
96.208,3.593,0.200,0,0,0,76816384,14804245,35897116,0,0,4114,1087
85.542,13.855,0.402,0.201,0,49152,468656128,169060256,140189955,16384,0,13820,3982
94.378,3.614,1.606,0.402,0,16384,523722752,3320,460,0,0,3624,1249
93.400,6.200,0.200,0.200,0,16384,530931712,215639,121950091,0,0,8353,1523
83.936,14.859,0.803,0.402,0,8192,182607872,181215220,54194600,0,0,10413,4198
98.403,1.597,0,0,0,0,128114688,51715,17652262,0,0,2849,739
91.583,7.816,0.601,0,0,8192,102014976,36879243,140259502,0,0,9840,2447
91.165,7.831,0.602,0.402,0,0,92635136,147476557,18376205,0,0,7432,3622
97.595,1.804,0.601,0,0,8192,180338688,66121,17196575,0,0,3057,691
87.375,12.024,0.601,0,0,0,141115392,145670154,158909204,0,0,14264,3314
94.790,4.208,0.802,0.200,0,8192,97722368,37760977,17880375,0,0,4346,1405
95.400,4.200,0.200,0.200,0,0,106561536,166726,90043595,0,0,5729,872
89.558,10.241,0,0.201,0,0,132825088,146774830,88056221,0,0,10516,3578
96,3.200,0.600,0.200,0,8192,95117312,36998745,20247105,0,0,3735,1278
91.018,8.583,0.200,0,0.200,0,110731264,72060847,122540334,0,0,10494,2358
93.173,6.024,0.602,0.201,0,0,1236992,107412770,35015151,0,0,6611,2510
98.004,1.597,0.399,0,0,0,0,130935,69960365,0,0,4353,652
88,11,1,0,0,0,81920,143794561,85474998,0,0,10207,3671
97.605,2.395,0,0,0,0,0,37976233,50497391,0,0,4691,1195
92.385,7.415,0.200,0,0,0,0,71197442,72582264,0,0,7803,2374
95.400,4.200,0.400,0,0,0,1007616,73368231,49743923,0,0,6218,1781
96.800,3,0.200,0,0,0,0,37579354,87473991,0,0,7377,1559
90.982,8.417,0.601,0,0,0,81920,108136651,69938215,0,0,7946,2615
95.618,3.386,0.996,0,0,0,0,36396713,35459569,0,0,4179,1439
94.600,4,1.400,0,0,0,0,35844737,124284569,0,0,9136,1591
89.200,10.400,0.400,0,0,0,0,147130791,53446388,0,0,8449,3648
96.192,3.407,0.401,0,0,0,1007616,35004240,44063830,0,0,4750,1303
93.600,6.200,0.200,0,0,0,81920,71019813,78047822,0,0,7312,1946
93.800,6,0.200,0,0,0,0,71973469,47398831,0,0,6182,2361
95.190,4.409,0.401,0,0,0,8060928,36093070,85051032,0,0,6239,1308
94.212,5.589,0.200,0,0,8192,82665472,71603213,43909843,0,0,6189,2137
91.784,8.016,0.200,0,0,0,942080,108651271,111048893,0,0,11439,3487
89.960,4.418,5.622,0,0,8192,90112,55489,12070525,0,0,2187,598
52.104,3.407,44.489,0,0,0,0,29909,1993,0,0,1440,535
53.521,9.054,37.223,0,0.201,0,0,163125839,162853843,0,0,13640,4385
97.796,1.603,0.601,0,0,0,36454400,20357,736,0,0,1675,712
99.401,0.200,0.399,0,0,0,56352768,4571,1003,0,0,1707,525
92.786,7.014,0.200,0,0,16384,182083584,32789031,119369425,0,0,9153,1679
90,9.800,0,0.200,0,8192,271327232,131474891,38013419,0,0,8127,2658
98.196,1.804,0,0,0,16384,0,70707,30237546,0,0,2804,499
84.830,14.172,0.998,0,0,0,0,165824477,123147036,0,0,14378,4427
98.204,0.798,0.998,0,0,0,0,4178,436,0,0,1525,451
92.184,7.816,0,0,0,32768,1286144,54744242,112742849,16384,0,8384,1820
91.383,8.016,0.601,0,0,0,24379392,111764426,42190394,0,0,7603,2498
97.595,2.405,0,0,0,8192,232169472,89318,30026000,0,0,3936,781
85.484,13.911,0.403,0.202,0,8192,272334848,164374757,123631251,0,0,15534,4392
99.399,0.601,0,0,0,0,0,61277,18196628,0,0,2409,535
91.018,7.984,0.798,0.200,0,0,1277952,63600301,117570640,0,0,10055,2404
91.383,8.216,0.401,0,0,0,0,100550924,36638760,0,0,6907,2630
96.593,3.407,0,0,0,0,0,44752196,93540314,0,0,8644,1953
90.200,9.400,0.400,0,0,0,16384,128272381,46557335,0,0,7068,2252
96.614,2.988,0.199,0.199,0,8192,298860544,168691,67843907,0,0,6536,1110
91.984,7.415,0.200,0.401,0,0,48873472,58001198,86862519,0,0,7300,1448
92.153,7.445,0.402,0,0,0,81920,104777141,46711008,0,0,7803,2760
97,3,0,0,0,0,0,165749,76525404,0,0,5230,770
86.400,12,1.600,0,0,0,0,163028619,63344306,0,0,10658,4345
98.998,0.802,0.200,0,0,0,0,110892,45854715,0,0,3737,557
88.778,10.621,0.401,0.200,0,8192,257040384,97326064,93161142,0,0,9740,2572
95.210,4.391,0.200,0.200,0,16384,180150272,65435249,48245758,0,0,6199,1613
94.800,5.200,0,0,0,8192,99467264,33034753,76631497,0,0,6867,1322
90,10,0,0,0,0,0,132932185,76849170,0,0,8394,2259
97,3,0,0,0,0,0,32218977,46320369,0,0,4398,1148
90.400,8.600,1,0,0,0,1114112,99003790,84035386,0,0,8320,2514
95.609,3.393,0.798,0,0.200,0,81920,33053066,56799832,0,0,5422,1399
92.814,7.186,0,0,0,0,82206720,84247468,61761213,0,0,8038,2472
91.952,7.646,0.402,0,0,8192,267091968,78234659,76665797,0,0,9549,2977
87.174,2.405,10.421,0,0,0,0,66516,2879,0,0,1675,494
42.200,8,48.800,0.800,0.200,0,1064960,99996,9678,0,0,3054,2354
89.157,6.225,4.618,0,0,0,114688,159030661,159421467,0,0,13224,3334
99,0.800,0.200,0,0,0,0,3854,901,0,0,1518,508
94.165,4.829,1.006,0,0,0,41910272,30455795,45205,0,0,2836,1249
87.026,12.176,0.599,0.200,0,16384,294600704,127102374,151315371,0,0,14513,4383
98.800,0.600,0.600,0,0,32768,1376256,7319,2208,16384,0,1519,431
86.948,12.450,0.602,0,0,0,73728,160419983,105003661,0,0,11089,3902
98.594,1.406,0,0,0,0,0,112840,45551518,0,0,3375,641
91.800,7.800,0.400,0,0,0,0,95423917,30514165,0,0,7258,3430
93.400,6.200,0.400,0,0,0,97697792,66313698,120800278,0,0,10132,1928
95.591,4.409,0,0,0,16384,276250624,23249403,6985250,0,0,4066,1071
89.421,9.381,1.198,0,0,0,81920,135668547,147487755,0,0,12821,2913
98.597,1.403,0,0,0,0,0,4176,444,0,0,1470,335
86.826,12.974,0.200,0,0,0,0,159250098,93243908,0,0,10854,3720
98.998,1.002,0,0,0,0,0,123243,61387352,0,0,4489,656
90.782,7.615,1.002,0.601,0,0,144113664,64837147,60436550,0,0,7303,1865
89.200,8.400,1.800,0.600,0,16384,318496768,95619842,91426717,0,0,10071,2738
95.210,4.391,0.399,0,0,0,15745024,31475734,29492903,0,0,4083,1243
89.980,9.820,0.200,0,0,0,0,126909043,103735699,0,0,10963,3465
97.006,1.796,1.198,0,0,0,0,109773,42922853,0,0,3534,700
88.934,10.865,0.201,0,0,32768,0,133387097,77443163,16384,0,10589,3933
98.400,1.400,0.200,0,0,0,1196032,27515690,45988427,0,0,4667,1012
92.600,7.400,0,0,0,8192,337485824,64408123,74512657,0,0,8667,2154
92.972,6.827,0.201,0,0,0,51871744,94402791,63438212,0,0,9465,2804
98.800,1,0.200,0,0,32768,0,190807,76222700,16384,0,5389,673
88.176,11.423,0.401,0,0,0,0,159813172,61368463,0,0,10968,4201
95.427,1.590,2.783,0,0.199,0,0,218215,90700107,0,0,6439,986
87.273,10.909,0.808,1.010,0,0,1392640,158014732,25584570,0,0,10123,5139
97.194,2.605,0.200,0,0,8192,168009728,242862,112081069,0,0,6715,1081
92.986,7.014,0,0,0,8192,295534592,62719075,15184185,0,0,5550,2199
92.231,7.371,0.398,0,0,0,0,94444685,73468638,0,0,8134,2863
95.783,4.016,0.201,0,0,0,0,32334635,76396632,0,0,5526,1018
51.606,6.627,40.964,0.803,0,0,1376256,77921,3361,0,0,1486,663
